row,shift,method,peak_height_frac,peak_fwhm_pts,xcorr_lag,stretched_flag
7240,70,zero_peak,0.5532691623748357,88,-10,False
7241,75,zero_peak,0.4871811109746213,53,-72,False
7242,10,zero_peak,0.17359548901728275,86,-1,False
7243,764,zero_peak,0.2365223906752385,120,-784,False
7244,789,zero_peak,0.2911769206757973,105,-590,False
7245,-11,zero_peak,0.11314131948932225,95,2,False
7246,773,zero_peak,0.30541415498325114,101,-782,False
7247,-5,zero_peak,0.16743275829647175,89,13,False
7248,818,zero_peak,0.19032023705626364,122,-823,False
7249,-1,zero_peak,0.1424287884683181,96,1,False
7250,-7,zero_peak,0.12317904056917665,88,18,False
7251,804,zero_peak,0.16389066342141018,116,-772,False
7252,19,zero_peak,0.13257140285682997,92,-9,False
7253,782,zero_peak,0.11587962582638894,125,-755,False
7254,815,zero_peak,0.22585733552610934,105,-766,False
7255,6,zero_peak,0.15642552686510616,95,-8,False
7256,-16,zero_peak,0.08634128589616086,106,18,False
7257,9,zero_peak,0.10263459136207694,94,-8,False
7258,-9,zero_peak,0.13584797906917417,94,7,False
7259,15,zero_peak,0.1905432562579466,81,0,False
7260,29,zero_peak,0.46706222717506607,76,8,False
7261,25,zero_peak,0.1495760533316606,86,-17,False
7262,-6,zero_peak,0.13342676760800506,91,-2,False
7263,785,zero_peak,0.07326444475523548,161,-693,False
7264,925,zero_peak,0.9998988718727884,29,-821,False
7265,4,zero_peak,0.1470562088081975,90,-5,False
7266,1,zero_peak,0.13492372727350355,90,-6,False
7267,8,zero_peak,0.19734432168309615,73,14,False
7268,-5,zero_peak,0.08753982329806173,92,11,False
7269,18,zero_peak,0.1270745586113787,94,-9,False
7270,702,zero_peak,0.10665851237837866,123,-516,False
7271,758,zero_peak,0.1547120973643593,142,-782,False
7272,23,zero_peak,0.19306996557143688,81,4,False
7273,83,zero_peak,0.40150873422293276,56,-31,False
7274,-6,zero_peak,0.1270421122845412,96,5,False
7275,-10,zero_peak,0.11986065733554939,100,11,False
7276,10,zero_peak,0.12140603137071512,87,3,False
7277,770,zero_peak,0.1662730096147162,140,-785,False
7278,-4,zero_peak,0.15992477131586078,90,8,False
7279,783,zero_peak,0.2384011461533443,119,-775,False
7280,-1,zero_peak,0.10111997208302552,96,-5,False
7281,0,zero_peak,0.1171903565882593,90,-54,False
7282,686,zero_peak,0.8070016633481712,64,-788,False
7283,794,zero_peak,0.22152210205519252,137,-778,False
7284,0,zero_peak,0.1255047247925595,88,12,False
7285,6,zero_peak,0.18083319899240485,84,-4,False
7286,813,zero_peak,0.17742122745225847,116,-774,False
7287,801,zero_peak,0.2651176225229389,100,-604,False
7288,662,zero_peak,0.09671723464880852,120,-597,False
7289,-3,zero_peak,0.1456951990034829,89,2,False
7290,-20,zero_peak,0.1414504931240177,95,17,False
7291,-13,zero_peak,0.11612923579948921,99,4,False
7292,788,zero_peak,0.22301132526103032,89,-572,False
7293,3,zero_peak,0.17111546389199783,83,13,False
7294,815,zero_peak,0.46437265025328434,81,-761,False
7295,-32,zero_peak,0.11262744105502855,99,7,False
7296,752,zero_peak,0.03235638476836325,175,-705,False
7297,36,zero_peak,0.27519213533321907,71,-6,False
7298,738,zero_peak,0.26258357252364095,92,-780,False
7299,-18,zero_peak,0.1374459035576807,101,8,False
7300,-24,zero_peak,0.11560953099576568,100,5,False
7301,-22,zero_peak,0.10017223164131787,106,11,False
7302,-23,zero_peak,0.1569585420786446,87,15,False
7303,-24,zero_peak,0.1094525618577083,104,11,False
7304,9,zero_peak,0.18141888673518114,87,-8,False
7305,817,zero_peak,0.18761720493958225,115,-781,False
7306,818,zero_peak,0.10968905533503882,185,-782,False
7307,816,zero_peak,0.1958995738081478,116,-797,False
7308,-2364,zero_peak,0.17167104924474066,34,407,True
7309,721,zero_peak,0.13884039585334543,101,-616,False
7310,824,zero_peak,0.3653620893935957,101,-771,False
7311,764,zero_peak,0.23895276715157493,163,-758,False
7312,1,zero_peak,0.09987688566575192,93,1,False
7313,-16,zero_peak,0.09267263855082283,97,10,False
7314,-14,zero_peak,0.09176766615624538,105,-1,False
7315,810,zero_peak,0.2799868726887353,99,-786,False
7316,8,zero_peak,0.1272379318005901,94,-13,False
7317,8,zero_peak,0.1330686360687849,84,-2,False
7318,-23,zero_peak,0.10586857281893239,100,12,False
7319,8,zero_peak,0.13444366555598747,89,-6,False
7320,34,zero_peak,0.27275064071283583,99,-10,False
7321,16,zero_peak,0.22877423793872007,75,9,False
7322,-20,zero_peak,0.11498836216926239,106,5,False
7323,3,zero_peak,0.12222413004834976,99,-5,False
7324,-1,zero_peak,0.12401870378798606,95,-5,False
7325,-5,zero_peak,0.09727984365413789,100,0,False
7326,796,zero_peak,0.15133671299978693,110,-686,False
7327,-6,zero_peak,0.08624453907593803,100,3,False
7328,1,zero_peak,0.12552054231110818,94,-2,False
7329,810,zero_peak,0.30262527768335057,98,-718,False
7330,-8,zero_peak,0.1386434762056825,100,6,False
7331,799,zero_peak,0.18108658981806508,116,-756,False
7332,4,zero_peak,0.15408168973033803,91,-6,False
7333,933,zero_peak,0.9998981116066745,23,-819,False
7334,-8,zero_peak,0.12660809012129567,94,14,False
7335,13,zero_peak,0.2958024045602553,73,15,False
7336,789,zero_peak,0.27085782187249935,109,-781,False
7337,781,zero_peak,0.057833366128176945,176,-772,False
7338,7,zero_peak,0.20536057444468572,88,-2,False
7339,704,zero_peak,0.22453723729539005,90,-787,False
7340,-14,zero_peak,0.1208080012967962,97,-7,False
7341,750,zero_peak,0.3211433191533303,116,-779,False
7342,22,zero_peak,0.11341601581001845,96,-24,False
7343,729,zero_peak,0.2087295912953597,122,-754,False
7344,799,zero_peak,0.3257295565828243,56,-770,False
7345,817,zero_peak,0.3620504838058958,99,-785,False
7346,-13,zero_peak,0.10669253433992623,101,10,False
7347,-5,zero_peak,0.11057128759373541,99,-8,False
7348,11,zero_peak,0.16677233718475343,88,-2,False
7349,15,zero_peak,0.14444985602796945,85,-8,False
7350,-24,zero_peak,0.08295527246691714,104,9,False
7351,-2380,zero_peak,0.2631143126447842,40,535,True
7352,766,zero_peak,0.14100668554635157,151,-786,False
7353,810,zero_peak,0.27955071108888335,123,-788,False
7354,-6,zero_peak,0.13757775289275032,90,7,False
7355,-5,zero_peak,0.12425876528856321,98,-4,False
7356,3,zero_peak,0.1449778262447354,87,9,False
7357,-11,zero_peak,0.15318910707446742,86,11,False
7358,4,zero_peak,0.12050908013818844,96,-1,False
7359,751,zero_peak,0.1268625688866122,151,-785,False
7360,824,zero_peak,0.20922758944906078,116,-882,False
7361,19,zero_peak,0.14310208691825368,83,-3,False
7362,-14,zero_peak,0.14810927080688974,94,11,False
7363,8,zero_peak,0.27576245086452217,74,18,False
7364,734,zero_peak,0.22558779272703722,96,448,False
7365,797,zero_peak,0.24520153737229833,119,-780,False
7366,758,zero_peak,0.2080222345771673,119,-756,False
7367,27,zero_peak,0.20548038691371065,83,-53,False
7368,-24,zero_peak,0.09793888948156389,100,18,False
7369,17,zero_peak,0.28455118920167716,69,11,False
7370,801,zero_peak,0.12995457057663357,129,-769,False
7371,-18,zero_peak,0.11645821619490437,97,14,False
7372,-13,zero_peak,0.13908613799686742,91,13,False
7373,803,zero_peak,0.09037994507007246,123,-771,False
7374,-30,zero_peak,0.1699353525292534,90,4,False
7375,794,zero_peak,0.13653643585066752,134,-768,False
7376,817,zero_peak,0.13709129902049783,123,-755,False
7377,6,zero_peak,0.14596766382626464,92,-3,False
7378,3,zero_peak,0.18038794071398281,86,10,False
7379,-12,zero_peak,0.1520506732800733,93,10,False
7380,0,zero_peak,0.09989845189186533,94,-4,False
7381,1,zero_peak,0.12561239390209175,99,6,False
7382,572,zero_peak,0.1643120581816085,95,-690,False
7383,-12,zero_peak,0.09150045263760646,101,-7,False
7384,5,zero_peak,0.1709338205700428,85,3,False
7385,29,zero_peak,0.26177453866914185,77,-5,False
7386,813,zero_peak,0.18858254174830533,117,-776,False
7387,9,zero_peak,0.165657415109309,89,-9,False
7388,794,zero_peak,0.22362694366454058,115,-745,False
7389,814,zero_peak,0.1521209473297901,122,-760,False
7390,780,zero_peak,0.13388125164198764,104,-600,False
7391,2,zero_peak,0.15821748236281777,91,0,False
7392,-1,zero_peak,0.1296085233384416,94,3,False
7393,801,zero_peak,0.2124323469637817,111,-768,False
7394,4,zero_peak,0.1328479620868116,91,1,False
7395,797,zero_peak,0.29638563967982806,97,-753,False
7396,-7,zero_peak,0.18479782269091383,94,2,False
7397,740,zero_peak,0.1566992906578413,97,-631,False
7398,807,zero_peak,0.2704210161748245,140,-779,False
7399,-11,zero_peak,0.09136728041561476,99,5,False
7400,-14,zero_peak,0.10607618261423347,113,0,False
7401,-3,zero_peak,0.14069464521129885,92,2,False
7402,0,zero_peak,0.12086779051382077,102,-20,False
7403,-23,zero_peak,0.11491182735419266,102,10,False
7404,-16,zero_peak,0.10163685899689973,102,10,False
7405,833,zero_peak,0.5322078358691983,90,-809,False
7406,-5,zero_peak,0.1822175542212668,100,-15,False
7407,795,zero_peak,0.20348678686584493,122,-752,False
7408,4,zero_peak,0.14445226967770092,92,1,False
7409,-10,zero_peak,0.13982673642639187,99,7,False
7410,40,zero_peak,0.26705402149236196,70,-19,False
7411,719,zero_peak,0.16847309391808227,99,-555,False
7412,-14,zero_peak,0.05181089296108804,106,-6,False
7413,-5,zero_peak,0.11781055232998316,96,-5,False
7414,-7,zero_peak,0.1371834990215516,92,4,False
7415,-17,zero_peak,0.0868474555549647,103,21,False
7416,671,zero_peak,0.10326116034185205,106,-504,False
7417,688,zero_peak,0.20738648111514627,113,-777,False
7418,4,zero_peak,0.1358142133463322,92,-6,False
7419,2,zero_peak,0.22540543580568564,87,4,False
7420,666,zero_peak,0.15561394747123897,114,-546,False
7421,2,zero_peak,0.2844382341566008,83,14,False
7422,823,zero_peak,0.4826551998731274,64,7008,False
7423,-7,zero_peak,0.10988555895104546,100,-2,False
7424,-5,zero_peak,0.16931859601270785,92,9,False
7425,-4,zero_peak,0.1354038659994083,98,-2,False
7426,815,zero_peak,0.16280512993985044,119,-771,False
7427,811,zero_peak,0.3982826358261992,63,-762,False
7428,7,zero_peak,0.18741458090916877,91,-6,False
7429,812,zero_peak,0.398325496295502,63,-762,False
7430,800,zero_peak,0.1602593242632697,130,-783,False
7431,-19,zero_peak,0.08447914843732252,105,8,False
7432,-1,zero_peak,0.10648352012212886,101,2,False
7433,784,zero_peak,0.16414081211200554,127,-754,False
7434,-4,zero_peak,0.14103257170875608,92,4,False
7435,804,zero_peak,0.1880620772146785,101,-757,False
7436,0,zero_peak,0.12872360896114365,84,9,False
7437,12,zero_peak,0.13520094778845615,106,-16,False
7438,779,zero_peak,0.0974982493987818,92,-3593,False
7439,780,zero_peak,0.296620429114016,105,-774,False
7440,816,zero_peak,0.3081904949078277,74,-763,False
7441,823,zero_peak,0.2923012255695948,108,-830,False
7442,-39,zero_peak,0.11399330964198112,103,6,False
7443,21,zero_peak,0.23246696974141323,85,9,False
7444,-32,zero_peak,0.5114604744433977,104,12,False
7445,748,zero_peak,0.20309737873880507,148,-755,False
7446,816,zero_peak,0.25154589967386637,100,-775,False
7447,34,zero_peak,0.28552901133193187,99,3,False
7448,822,zero_peak,0.18557298523103788,111,-801,False
7449,27,zero_peak,0.19583093948498687,82,-15,False
7450,686,zero_peak,0.2503683745619452,91,-708,False
7451,-5,zero_peak,0.1371876128599542,96,21,False
7452,-13,zero_peak,0.10894173723057951,105,4,False
7453,3,zero_peak,0.14214192172378373,89,1,False
7454,-24,zero_peak,0.0907680730809325,103,19,False
7455,760,zero_peak,0.19884318035774734,115,-778,False
7456,-3,zero_peak,0.13324381625363343,90,22,False
7457,1,zero_peak,0.17508893349752863,90,1,False
7458,810,zero_peak,0.18362746145492473,120,-778,False
7459,-2,zero_peak,0.15124522297722662,93,-1,False
7460,698,xcorr_fallback,0.0,0,-698,False
7461,7,zero_peak,0.12698728023354208,92,3,False
7462,2,zero_peak,0.0904324141038443,99,-7,False
7463,-12,zero_peak,0.11424851881568328,98,-1,False
7464,851,zero_peak,0.574436124855122,120,-803,False
7465,14,zero_peak,0.09846095230082198,95,-14,False
7466,827,zero_peak,0.2737712839853324,107,-836,False
7467,-15,zero_peak,0.12700026353884453,97,12,False
7468,776,zero_peak,0.14873413666697413,134,-775,False
7469,15,zero_peak,0.12573948455200423,94,-15,False
7470,813,zero_peak,0.2897371958670647,96,-778,False
7471,-2,zero_peak,0.09607080963367451,93,6,False
7472,9,zero_peak,0.17802318247873228,85,-1,False
7473,783,zero_peak,0.14710674158204545,126,-758,False
7474,0,zero_peak,0.1593427219590506,95,-5,False
7475,696,xcorr_fallback,0.0,0,-696,False
7476,1,zero_peak,0.1603617119701729,91,-62,False
7477,20,zero_peak,0.22048978729389992,78,1,False
7478,-4,zero_peak,0.12526732737493132,97,-2,False
7479,790,zero_peak,0.46917909577144884,52,-763,False
7480,826,zero_peak,0.5822988524175587,87,-781,False
7481,792,zero_peak,0.2123640371278793,87,-626,False
7482,928,zero_peak,0.9999263264520738,22,-822,False
7483,798,zero_peak,0.3768883966799164,110,-763,False
7484,-2,zero_peak,0.2016222448646498,89,6,False
7485,2,zero_peak,0.13934470076268018,90,1,False
7486,-8,zero_peak,0.10571784107139374,96,2,False
7487,770,zero_peak,0.1595424291459209,136,-781,False
7488,756,zero_peak,0.1574620808760553,138,-779,False
7489,795,zero_peak,0.18055531267854466,116,-741,False
7490,31,zero_peak,0.19539279365884032,79,-9,False
7491,0,zero_peak,0.1159745622107064,94,-2,False
7492,709,zero_peak,0.21069753202937347,90,-622,False
7493,717,xcorr_fallback,0.0,0,-717,False
7494,817,zero_peak,0.24889909185843695,101,-785,False
7495,714,zero_peak,0.17325447681749168,86,-512,False
7496,-9,zero_peak,0.12010296857095744,100,-2,False
7497,-13,zero_peak,0.08486869191885899,106,-1,False
7498,783,zero_peak,0.1696749365826074,111,-662,False
7499,8,zero_peak,0.15511690031187808,84,-1,False
7500,-26,zero_peak,0.08957865593691615,107,15,False
7501,-12,zero_peak,0.20120089334604804,88,0,False
7502,804,zero_peak,0.08629435796846469,131,-768,False
7503,-6,zero_peak,0.10938083327041162,95,0,False
7504,-2357,zero_peak,0.12059804093598456,47,545,True
7505,775,zero_peak,0.43142093902130835,136,-759,False
7506,20,zero_peak,0.09520737859787866,95,-12,False
7507,-11,zero_peak,0.16791576835911143,95,3,False
7508,763,zero_peak,0.13587435518801327,154,-776,False
7509,-6,zero_peak,0.09018907305615367,104,1,False
7510,801,zero_peak,0.11334647282960511,121,-775,False
7511,19,zero_peak,0.11797085733951444,83,5,False
7512,751,zero_peak,0.1538123545331846,148,-754,False
7513,681,zero_peak,0.27649090585370806,85,-591,False
7514,-38,zero_peak,0.11553990935289858,103,23,False
7515,798,zero_peak,0.1787133662968741,117,-754,False
7516,-14,zero_peak,0.09471319983601291,107,14,False
7517,803,zero_peak,0.12255290743045032,121,-777,False
7518,-39,zero_peak,0.10265812142146517,102,8,False
7519,-44,zero_peak,0.12873433360528025,98,6,False
7520,18,zero_peak,0.1737797504461081,89,-13,False
7521,823,zero_peak,0.22957439637220511,110,-877,False
7522,759,zero_peak,0.08528799062259959,129,-703,False
7523,813,zero_peak,0.1719971243022347,126,-719,False
7524,0,zero_peak,0.13168289758914017,91,2,False
7525,749,zero_peak,0.38473630925555224,96,-792,False
7526,3256,xcorr_fallback,0.0,0,-3256,True
7527,6,zero_peak,0.15092351650300076,92,-13,False
7528,635,zero_peak,0.14351936725521058,118,-780,False
7529,800,zero_peak,0.2996441174938233,106,-755,False
7530,-13,zero_peak,0.10510817711896084,100,10,False
7531,12,zero_peak,0.21759003378076208,87,-11,False
7532,-8,zero_peak,0.10331488258824514,99,-4,False
7533,794,zero_peak,0.2549779558362684,134,-790,False
7534,791,zero_peak,0.8595395979927237,80,-774,False
7535,13,zero_peak,0.11414460597353163,94,-14,False
7536,7,zero_peak,0.18097586427735157,84,5,False
7537,739,zero_peak,0.30695434472236216,81,-776,False
7538,-39,zero_peak,0.0966686794560196,115,21,False
7539,-6,zero_peak,0.18234891788662663,84,18,False
7540,-2,zero_peak,0.10609666148889228,93,-8,False
7541,729,zero_peak,0.21001929682129647,84,-585,False
7542,15,zero_peak,0.1786008171415415,85,-6,False
7543,801,zero_peak,0.13228046670898785,114,-761,False
7544,789,zero_peak,0.17895557763959957,109,-755,False
7545,791,zero_peak,0.13057307838296273,130,-761,False
7546,6,zero_peak,0.15088247584830144,92,-2,False
7547,788,zero_peak,0.5264403292257264,120,-807,False
7548,-28,zero_peak,0.1332943586641962,95,17,False
7549,-14,zero_peak,0.11738139559801376,99,19,False
7550,5,zero_peak,0.15861862822852288,91,11,False
7551,8,zero_peak,0.15134551239530195,92,-13,False
7552,3,zero_peak,0.10968277539324527,94,-4,False
7553,828,zero_peak,0.1678908404147165,121,-771,False
7554,809,zero_peak,0.17672931089232374,102,-778,False
7555,0,zero_peak,0.10488557874193496,94,1,False
7556,766,zero_peak,0.05904537611790537,157,-775,False
7557,817,zero_peak,0.3945255152491367,89,-767,False
7558,-14,zero_peak,0.07763280838586226,103,1,False
7559,792,zero_peak,0.29475888004210843,119,-784,False
7560,-8,zero_peak,0.13416458529663935,102,-2,False
7561,16,zero_peak,0.1772652322534354,81,-7,False
7562,-7,zero_peak,0.0988636326342089,108,-6,False
7563,9,zero_peak,0.1505080045008033,86,1,False
7564,802,zero_peak,0.23538223810723677,121,-779,False
7565,15,zero_peak,0.14814188452947585,88,-6,False
7566,726,zero_peak,0.06680538542673421,122,-590,False
7567,688,xcorr_fallback,0.0,0,-688,False
7568,766,zero_peak,0.08853971864411232,133,-626,False
7569,18,zero_peak,0.18367018867877638,85,16,False
7570,3,zero_peak,0.15205578602181963,91,1,False
7571,-17,zero_peak,0.08501876014365417,100,14,False
7572,796,zero_peak,0.17580813925287794,89,-617,False
7573,-6,zero_peak,0.0951459713426595,97,4,False
7574,0,zero_peak,0.13902463249145766,90,5,False
7575,650,zero_peak,0.07365624097723751,87,-506,False
7576,806,zero_peak,0.05685752449082807,126,-776,False
7577,-1,zero_peak,0.14723006514463047,91,3,False
7578,-15,zero_peak,0.15841348992289822,91,9,False
7579,-5,zero_peak,0.19286263287893554,89,7,False
7580,22,zero_peak,0.17701919691962714,83,-9,False
7581,765,zero_peak,0.16209309793261936,111,-781,False
7582,804,zero_peak,0.301933136139792,100,-760,False
7583,-19,zero_peak,0.09638674451004094,103,1,False
7584,843,zero_peak,1.0001624848640365,37,-764,False
7585,753,zero_peak,0.02147144260581891,172,-710,False
7586,689,zero_peak,0.1066469247406254,134,-772,False
7587,793,zero_peak,0.15435677066280096,135,-760,False
7588,-6817,xcorr_fallback,0.0,0,6817,True
7589,818,zero_peak,0.19031931153401205,125,-794,False
7590,-5,zero_peak,0.1302949549258371,93,2,False
7591,-9,zero_peak,0.13844763841326593,95,-3,False
7592,831,zero_peak,0.258768283845754,100,-777,False
7593,760,zero_peak,0.20226723500453464,96,-599,False
7594,645,zero_peak,0.09371393172219598,90,-409,False
7595,798,zero_peak,0.10488183724506663,128,-766,False
7596,829,zero_peak,0.2527334666035967,77,-761,False
7597,805,zero_peak,0.3432116694821099,99,-756,False
7598,9,zero_peak,0.13157413687219988,92,-5,False
7599,789,zero_peak,0.23165555392666642,68,-763,False
7600,790,zero_peak,0.28629240794046157,117,-783,False
7601,837,zero_peak,0.47351443994004605,62,-770,False
7602,711,zero_peak,0.24821197973861667,92,-533,False
7603,31,zero_peak,0.18628724820917958,87,-25,False
7604,-2,zero_peak,0.09917748679363847,96,6,False
7605,818,zero_peak,0.14840226241060986,129,-799,False
7606,-22,zero_peak,0.10039554671607084,102,4,False
7607,792,zero_peak,0.13803941038113937,124,-759,False
7608,-3,zero_peak,0.1141903556376503,96,-10,False
7609,-5,zero_peak,0.13417697743235749,95,4,False
7610,6,zero_peak,0.12048906514917801,95,-7,False
7611,820,zero_peak,0.27884334172214104,78,-767,False
7612,782,zero_peak,0.1458300086621343,137,-766,False
7613,824,zero_peak,0.3163127899435188,87,-775,False
7614,813,zero_peak,0.2571913202030185,109,-780,False
7615,-12,zero_peak,0.1371123721026327,93,8,False
7616,818,zero_peak,0.2418693812401132,111,-781,False
7617,670,zero_peak,0.17826038381177117,132,-779,False
7618,804,zero_peak,0.3324535664296802,126,-787,False
7619,780,zero_peak,0.12592052235757334,143,-786,False
7620,694,zero_peak,0.17768786994157212,125,-773,False
7621,-4,zero_peak,0.12149575234007902,98,-3,False
7622,659,zero_peak,0.15141889941933936,96,-420,False
7623,-16,zero_peak,0.13791603468223154,105,4,False
7624,817,zero_peak,0.32137079097573856,105,-780,False
7625,774,zero_peak,0.11780609050998268,130,-791,False
7626,5,zero_peak,0.1274117460475154,89,4,False
7627,798,zero_peak,0.15072612895221654,119,-761,False
7628,769,zero_peak,0.5119930462792882,60,-3602,False
7629,786,zero_peak,0.1351542942832365,133,-757,False
7630,708,xcorr_fallback,0.0,0,-708,False
7631,768,zero_peak,0.16156207195213493,127,-723,False
7632,31,zero_peak,0.13103146065949925,89,-22,False
7633,654,zero_peak,0.16501010881485523,98,-566,False
7634,655,zero_peak,0.1457422987734798,102,-775,False
7635,18,zero_peak,0.20565377621134398,82,-3,False
7636,706,zero_peak,0.2623828977928585,134,-742,False
7637,788,zero_peak,0.18035794205836764,93,-738,False
7638,772,zero_peak,0.2903916582868469,134,-762,False
7639,718,zero_peak,0.2368084016864483,80,-522,False
7640,1,zero_peak,0.14148997939064842,94,-2,False
7641,819,zero_peak,0.1762907210393316,127,-774,False
7642,623,zero_peak,0.10220262278214838,109,-534,False
7643,2,zero_peak,0.16411106784915963,90,1,False
7644,794,zero_peak,0.14854339455820198,126,-759,False
7645,801,zero_peak,0.18954767305192993,123,-772,False
7646,826,zero_peak,0.3676204288423133,85,-777,False
7647,766,zero_peak,0.6988316245335204,110,-759,False
7648,823,zero_peak,0.688129365269635,52,-773,False
7649,-2398,zero_peak,0.10068465391137366,43,543,True
7650,-28,zero_peak,0.08828415744173393,113,16,False
7651,755,zero_peak,0.17544956297043984,103,-779,False
7652,20,zero_peak,0.1349520272518476,87,-18,False
7653,689,zero_peak,0.22990321780126666,97,-555,False
7654,785,zero_peak,0.09856225370963546,99,-602,False
7655,773,zero_peak,0.2374314299286697,110,-761,False
7656,6,zero_peak,0.16625920728902507,87,-2,False
7657,805,zero_peak,0.31628017674015907,98,-687,False
7658,692,xcorr_fallback,0.0,0,-692,False
7659,803,zero_peak,0.1875919029941765,104,-771,False
7660,800,zero_peak,0.18391097526552122,103,-776,False
7661,-3,zero_peak,0.14861505317113016,92,6,False
7662,788,zero_peak,0.4212188754781351,97,-781,False
7663,721,zero_peak,0.2610521681511475,82,-611,False
7664,820,zero_peak,0.3409588964300818,63,-769,False
7665,812,zero_peak,0.17279887153841123,115,-772,False
7666,811,zero_peak,0.5535164501102239,96,-775,False
7667,708,zero_peak,0.09027590995704138,109,-647,False
7668,797,zero_peak,0.15342781215414564,149,-784,False
7669,10,zero_peak,0.17210011844228526,89,-19,False
7670,808,zero_peak,0.1390233498682366,139,-788,False
7671,-28,zero_peak,0.08262095531897248,112,1,False
7672,694,xcorr_fallback,0.0,0,-694,False
7673,-10,zero_peak,0.12737454818088484,98,1,False
7674,13,zero_peak,0.26065992809748023,83,-2,False
7675,780,zero_peak,0.10002750301733003,149,-771,False
7676,780,zero_peak,0.1825515179494711,105,-787,False
7677,811,zero_peak,0.16611891794997163,114,-778,False
7678,814,zero_peak,0.12692077812511968,132,-854,False
7679,565,zero_peak,0.2190010717566307,94,-774,False
7680,766,zero_peak,0.3019050201803878,72,-759,False
7681,819,zero_peak,0.2629755078099083,115,-785,False
7682,823,zero_peak,0.4130441321655281,92,-781,False
7683,778,zero_peak,0.2562107300178708,122,-772,False
7684,-7,zero_peak,0.14119063406323032,91,9,False
7685,799,zero_peak,0.12259742042737905,118,-768,False
7686,798,zero_peak,0.11007301657838785,135,-773,False
7687,867,zero_peak,0.6240336292948131,140,-804,False
7688,11,zero_peak,0.17744457962584406,90,-9,False
7689,745,zero_peak,0.1970009433796096,116,7029,False
7690,24,zero_peak,0.13143705496453156,93,-25,False
7691,768,zero_peak,0.24837483300368388,117,-759,False
7692,751,zero_peak,0.22324712941924646,106,-607,False
7693,803,zero_peak,0.3860381663379856,116,-774,False
7694,-14,zero_peak,0.12902948061777764,97,7,False
7695,798,zero_peak,0.2238581946174102,118,-771,False
7696,790,zero_peak,0.17556395424781698,120,-743,False
7697,811,zero_peak,0.16767071232130928,117,-777,False
7698,776,zero_peak,0.6359511185427662,94,-782,False
7699,26,zero_peak,0.19146618297112897,80,-11,False
7700,814,zero_peak,0.27983069252836706,136,-791,False
7701,-14,zero_peak,0.11592354728494114,96,16,False
7702,-11,zero_peak,0.13038552288507096,93,14,False
7703,751,zero_peak,0.19939181713904328,84,-481,False
7704,808,zero_peak,0.24646839996809022,129,-787,False
7705,807,zero_peak,0.17406452626158928,146,-783,False
7706,812,zero_peak,0.18795746661236476,124,-714,False
7707,790,zero_peak,0.11739793050615634,120,-766,False
7708,795,zero_peak,0.1844445897799347,124,-767,False
7709,-11,zero_peak,0.10084118665187415,101,-1,False
7710,722,zero_peak,0.07215364562648822,188,-784,False
7711,807,zero_peak,0.16570046993476759,106,-771,False
7712,0,zero_peak,0.10599937793797228,92,6,False
7713,-8,zero_peak,0.14244978846519765,92,3,False
7714,15,zero_peak,0.16928770749883273,90,-13,False
7715,793,zero_peak,0.1753114213395459,117,-752,False
7716,-2383,zero_peak,0.1431176503248764,45,416,True
7717,813,zero_peak,0.31828946511114553,104,-781,False
7718,822,zero_peak,0.2705153830678693,114,-783,False
7719,828,zero_peak,0.30123147085056406,74,-768,False
7720,689,zero_peak,0.6682857619095931,78,-771,False
7721,-4,zero_peak,0.16384098398530747,92,-1,False
7722,788,zero_peak,0.14879122888099083,119,-761,False
7723,782,zero_peak,0.2620899769914512,108,-771,False
7724,685,zero_peak,0.18292784749463858,107,-586,False
7725,809,zero_peak,0.1780031208971986,126,-778,False
7726,-2392,zero_peak,0.1942800706504208,49,557,True
7727,786,zero_peak,0.17733731454441606,117,-754,False
7728,754,zero_peak,0.2651431506282526,82,-787,False
7729,753,zero_peak,0.30258112553572236,109,-778,False
7730,-14,zero_peak,0.11967849713606218,100,4,False
7731,-2372,zero_peak,0.980631045323143,40,4541,True
7732,799,zero_peak,0.19333002714080869,107,-767,False
7733,788,zero_peak,0.217799206985357,123,-780,False
7734,757,zero_peak,0.1753401397801511,108,-608,False
7735,830,zero_peak,0.4228245170417383,92,-854,False
7736,55,zero_peak,0.2920263720199986,109,-1,False
7737,847,zero_peak,0.4273601137283942,111,-811,False
7738,668,zero_peak,0.14194245537996544,161,-755,False
7739,-5,zero_peak,0.14239332691246379,90,6,False
7740,667,zero_peak,0.1098802430894679,152,-787,False
7741,819,zero_peak,0.19580377946754618,118,-835,False
7742,807,zero_peak,0.18546112101483353,124,-777,False
7743,798,zero_peak,0.15797612755470042,106,-756,False
7744,820,zero_peak,0.20971166384764417,89,-756,False
7745,766,zero_peak,0.16823371901145864,156,-774,False
7746,816,zero_peak,0.20285778767032236,122,-769,False
7747,821,zero_peak,0.2555599485083667,103,-785,False
7748,811,zero_peak,0.12020313707146883,116,-779,False
7749,797,zero_peak,0.2620152623396904,101,-713,False
7750,706,xcorr_fallback,0.0,0,-706,False
7751,703,zero_peak,0.27619160502121237,124,-781,False
7752,-10,zero_peak,0.1341819777615198,94,-1,False
7753,778,zero_peak,0.22227734032407306,116,-788,False
7754,-2395,zero_peak,0.9801773254332204,41,4223,True
7755,796,zero_peak,0.2655964106287302,110,-757,False
7756,701,xcorr_fallback,0.0,0,-701,False
7757,812,zero_peak,0.25681415559917536,106,-770,False
