lag_bins,lag_points,lag_ppm,across_spectra_signed,across_spectra_absmean,within_spectrum_autocorr
3057,97824,8.9560546875,0.7943612446001119,0.7969888077883618,0.00864385789317798
3058,97856,8.958984375,0.795301102294655,0.7978385213880281,0.008634983865765193
3059,97888,8.9619140625,0.79653915836658,0.7983571884245105,0.008627359217213167
3060,97920,8.96484375,0.7978947994355036,0.7988859725672309,0.008618697057884634
3061,97952,8.9677734375,0.7990602783711006,0.7995250643920147,0.008609814810931656
3062,97984,8.970703125,0.8000256420358386,0.8002422025229607,0.00859992187193663
3063,98016,8.9736328125,0.8009420893286575,0.8009680985856545,0.008590039209986536
3064,98048,8.9765625,0.8018480702336577,0.8018690564405113,0.008579667940582557
3065,98080,8.9794921875,0.8026832868366822,0.8027638487875021,0.008569497025600193
3066,98112,8.982421875,0.8035045531125434,0.8035233347775913,0.008559294116489282
3067,98144,8.9853515625,0.8042261895898721,0.8042261895898721,0.008549380618768816
3068,98176,8.98828125,0.8047812914027377,0.8047812914027377,0.008538714114901712
3069,98208,8.9912109375,0.8051845039954668,0.8051845039954668,0.008527730029726458
3070,98240,8.994140625,0.8055074164016838,0.8055074164016838,0.00851745323599426
3071,98272,8.9970703125,0.8058308149856824,0.8058308149856824,0.00850717609216654
3072,98304,9.0,0.8062194305175352,0.8062194305175352,0.008496661579787906
3073,98336,9.0029296875,0.8066212621629042,0.8066212621629042,0.008485791721344392
3074,98368,9.005859375,0.8070352278410103,0.8070352278410103,0.008474725334255275
3075,98400,9.0087890625,0.8074935123629201,0.8075133005633471,0.008463717631829716
3076,98432,9.01171875,0.8080228173696853,0.8082448546266852,0.008453204016587095
3077,98464,9.0146484375,0.8085711568165413,0.8089739829162637,0.008443003150637667
3078,98496,9.017578125,0.8091384807957588,0.809672783871707,0.008431637051234057
3079,98528,9.0205078125,0.8097943710899833,0.810422568322895,0.00842034455605288
3080,98560,9.0234375,0.8104518244475273,0.8111130116668467,0.008409630220923848
3081,98592,9.0263671875,0.8110707205469233,0.8117109609229266,0.008398743350515499
3082,98624,9.029296875,0.8116787065370205,0.812283013336445,0.008386463319369158
3083,98656,9.0322265625,0.8123503059959473,0.8128434065858253,0.008374854005944347
3084,98688,9.03515625,0.8129985436738408,0.8133766904096024,0.008364241111452416
3085,98720,9.0380859375,0.8135234110621418,0.8138303244216524,0.008353044549445823
3086,98752,9.041015625,0.8140093645295942,0.8142689029135856,0.008341698947256546
3087,98784,9.0439453125,0.8144782472071991,0.8147075027732464,0.00833061297465252
3088,98816,9.046875,0.814888075764538,0.8151080702284877,0.008319977329586692
3089,98848,9.0498046875,0.8152818680538695,0.815533821069026,0.008308861240208189
3090,98880,9.052734375,0.8156801382186873,0.8159865884490783,0.008297990864429661
3091,98912,9.0556640625,0.8160635437206278,0.8164276787465191,0.008287162106732493
3092,98944,9.05859375,0.8164519283594303,0.8168661440342455,0.00827629366352165
3093,98976,9.0615234375,0.8168200863969519,0.8172632768739374,0.008266290468778692
3094,99008,9.064453125,0.8171895650486307,0.8177423662484274,0.008256949198958901
3095,99040,9.0673828125,0.8175384295257161,0.8181694965580316,0.00824729117254365
3096,99072,9.0703125,0.8178313618491047,0.8185889573287257,0.008237009360841058
3097,99104,9.0732421875,0.8181617677969819,0.8190904126450954,0.008227276557858852
3098,99136,9.076171875,0.8184779957044171,0.8196406964044177,0.008218253419862747
3099,99168,9.0791015625,0.8186532777136969,0.8201526753554231,0.008209057865393546
3100,99200,9.08203125,0.8188940852736024,0.8206221529579069,0.008199528608815055
3101,99232,9.0849609375,0.8192054416519606,0.8211365621761108,0.008190572556757173
3102,99264,9.087890625,0.8195017817270777,0.8216210791976043,0.008182810633944325
3103,99296,9.0908203125,0.8198380665661988,0.8220374891639585,0.008179140819862558
3104,99328,9.09375,0.8201739468897694,0.822403684495698,0.00818395091300579
3105,99360,9.0966796875,0.8205268718690559,0.8228639177256266,0.008183100399139956
3106,99392,9.099609375,0.8209105722893609,0.8233740127193675,0.008182128667682805
3107,99424,9.1025390625,0.8213012312684513,0.8238760079783383,0.008188634485026651
3108,99456,9.10546875,0.8217836493312386,0.8244698965939693,0.00818802518684314
3109,99488,9.1083984375,0.8223213956578935,0.8250646803932261,0.008182745137055575
3110,99520,9.111328125,0.8229084043132455,0.8255878866867188,0.008176500268486653
3111,99552,9.1142578125,0.8236182162911021,0.8262201275198344,0.00817033637879282
3112,99584,9.1171875,0.8243546857527999,0.8266265314033109,0.008164584890011062
3113,99616,9.1201171875,0.8250518529480133,0.8267842261106639,0.008158962879813365
3114,99648,9.123046875,0.8257498981722722,0.8268281790764258,0.008154081488559803
3115,99680,9.1259765625,0.8264682128609815,0.8268334549349049,0.008150303770419287
3116,99712,9.12890625,0.8267874397309162,0.8268834834791706,0.008146547815346605
3117,99744,9.1318359375,0.8266652549240235,0.826886039855479,0.008142482501796654
3118,99776,9.134765625,0.8266851552860938,0.8272611757199864,0.008139762604889194
3119,99808,9.1376953125,0.8268587355727692,0.8276499583081084,0.008138340345674452
3120,99840,9.140625,0.826691685336898,0.8281037479227782,0.008136958655015882
3121,99872,9.1435546875,0.8264216420390973,0.8286706919444069,0.008135975944381564
3122,99904,9.146484375,0.8263400510985999,0.8290756784607703,0.008136229733017274
3123,99936,9.1494140625,0.8265126041794603,0.8293861590102342,0.008136973721950122
3124,99968,9.15234375,0.8267247983070963,0.8298234469511346,0.008137032417162139
3125,100000,9.1552734375,0.826994114587707,0.8302128146063691,0.008136757479544888
3126,100032,9.158203125,0.8274852005685069,0.830805795820157,0.008136261388982078
3127,100064,9.1611328125,0.8281239417274772,0.8315450250587648,0.008134734787268104
3128,100096,9.1640625,0.8288247802741543,0.8323510057091591,0.008133269283446988
3129,100128,9.1669921875,0.8292235634600726,0.8328208810757923,0.008132387520762719
3130,100160,9.169921875,0.8296235569008686,0.8332474421973278,0.00813104247553624
3131,100192,9.1728515625,0.8298088087343678,0.8334629286601654,0.008128630946076274
3132,100224,9.17578125,0.8301294500087197,0.833822408591148,0.00812635696270606
3133,100256,9.1787109375,0.8305989340424144,0.8343017768079576,0.008124040823008896
3134,100288,9.181640625,0.8309339965178806,0.8346444122575025,0.008120997247513431
3135,100320,9.1845703125,0.8313207714801307,0.8349970148094806,0.00811822980194401
3136,100352,9.1875,0.8314777986303934,0.8351388053417081,0.008116025771438575
3137,100384,9.1904296875,0.8315194210198247,0.8351913629365578,0.008113190930473456
3138,100416,9.193359375,0.8315833778026511,0.8352582925901783,0.008109332108278727
3139,100448,9.1962890625,0.8316845100635705,0.8353528436837293,0.008105599474922948
3140,100480,9.19921875,0.8318316190325952,0.8354875758710958,0.008101853853747567
3141,100512,9.2021484375,0.8320273448183845,0.8357509349945041,0.008097787765566024
3142,100544,9.205078125,0.8323116195260496,0.8360479468341696,0.008092274951325952
3143,100576,9.2080078125,0.8325902731086818,0.8362755856248671,0.008085535560152351
3144,100608,9.2109375,0.8329774609680833,0.8365148093148701,0.00807917206809768
3145,100640,9.2138671875,0.8333905063127062,0.8364788920178564,0.00807451928975229
3146,100672,9.216796875,0.8337675743735161,0.8361191423809926,0.008068799024227373
3147,100704,9.2197265625,0.8341043628233104,0.8355980625925516,0.008061713060619266
3148,100736,9.22265625,0.8343605083754972,0.8354108082899981,0.008054604765084154
3149,100768,9.2255859375,0.8343040395732698,0.83528506007121,0.00804757793729744
3150,100800,9.228515625,0.8342286794928964,0.835676124017281,0.008039807939995125
3151,100832,9.2314453125,0.8343169107217158,0.8359720410531358,0.008031253488013429
3152,100864,9.234375,0.834234739941688,0.8368951435649169,0.008022839726635091
3153,100896,9.2373046875,0.8342161713838733,0.838143432218362,0.008014318299644984
3154,100928,9.240234375,0.8346396209688957,0.8388704050639582,0.008004788727178894
3155,100960,9.2431640625,0.8351767713415682,0.8395529261980625,0.00799495931587608
3156,100992,9.24609375,0.8356141046356362,0.8402115910010927,0.007986329373774559
3157,101024,9.2490234375,0.8363217643574145,0.8405618855022312,0.007978014474007257
3158,101056,9.251953125,0.8372397055519593,0.8407540116880886,0.007968652823028041
3159,101088,9.2548828125,0.8380952908891838,0.8411468917759393,0.007958820945139592
3160,101120,9.2578125,0.838739378966717,0.8417810417466207,0.007948584123382259
3161,101152,9.2607421875,0.8391997349485711,0.842268863724398,0.007938446720474376
3162,101184,9.263671875,0.8398461045263734,0.8426211748038969,0.007927877469914538
3163,101216,9.2666015625,0.8403697537689688,0.8427823679095563,0.00791758755051531
3164,101248,9.26953125,0.8408496908177719,0.8428268680686777,0.007906787832540374
3165,101280,9.2724609375,0.8412337377597183,0.8428236727385277,0.007896006627263278
3166,101312,9.275390625,0.8416174383488508,0.8429259415731948,0.00788507325434283
3167,101344,9.2783203125,0.8418338202535989,0.8432424499686196,0.007874032792559113
3168,101376,9.28125,0.8420353310021068,0.843909423670044,0.007863095292181195
3169,101408,9.2841796875,0.8424361298677812,0.8443092709403807,0.007852479363863907
3170,101440,9.287109375,0.842739513488398,0.8448737933070289,0.007841736906002393
3171,101472,9.2900390625,0.8430073575055728,0.8457178076216968,0.0078299923655667
3172,101504,9.29296875,0.8435814936409168,0.8463800136523173,0.007818349837576868
3173,101536,9.2958984375,0.8442182223330225,0.846825773105623,0.007807723586535662
3174,101568,9.298828125,0.8447423311409409,0.847375850797667,0.007797829666223984
3175,101600,9.3017578125,0.8453448518974532,0.8478109396688644,0.007788453029438339
3176,101632,9.3046875,0.8460508362770507,0.848018783679917,0.007779915466622525
3177,101664,9.3076171875,0.8467027810762396,0.8482808579034178,0.007770802218598395
3178,101696,9.310546875,0.8472197363924574,0.8488946149763478,0.007759433684922869
3179,101728,9.3134765625,0.8476496516432913,0.8496002230506896,0.007748922924872241
3180,101760,9.31640625,0.8481596521329604,0.8501703704117853,0.007741037092139184
3181,101792,9.3193359375,0.8486855282378101,0.8508021616953825,0.0077350829200918516
3182,101824,9.322265625,0.8492209983115321,0.8515888345335904,0.007728026208708537
3183,101856,9.3251953125,0.8498720228583996,0.852333973367558,0.0077182526779978776
3184,101888,9.328125,0.8506167934173852,0.8530366185889104,0.007707947002464359
3185,101920,9.3310546875,0.8513890635789171,0.8538725905018967,0.007697923350100696
3186,101952,9.333984375,0.8521924275413566,0.8547958659912,0.007688356401446705
3187,101984,9.3369140625,0.8531571017732039,0.855669745041831,0.007677371366720682
3188,102016,9.33984375,0.8541850623282442,0.8565805601651346,0.007665373079911089
3189,102048,9.3427734375,0.8551719167626007,0.8576308237974158,0.007652240046073452
3190,102080,9.345703125,0.8562317411792577,0.8586575251116604,0.007638741194726595
3191,102112,9.3486328125,0.8574389881927142,0.8597000513228616,0.007625224466282354
3192,102144,9.3515625,0.8587408152506978,0.8607087647888769,0.007611073640295461
3193,102176,9.3544921875,0.8601047737062099,0.8617446576457456,0.007596394699895302
3194,102208,9.357421875,0.8614998422358707,0.8626433927282159,0.007582546582434651
3195,102240,9.3603515625,0.8629238426809107,0.8635574858701649,0.007569397703134348
3196,102272,9.36328125,0.864279122651529,0.8644750796633928,0.007555301373372595
3197,102304,9.3662109375,0.8655231267930091,0.8655231267930091,0.0075411380934308925
3198,102336,9.369140625,0.8666609780775089,0.8666609780775089,0.007527092726284473
3199,102368,9.3720703125,0.8676785036289597,0.8676785036289597,0.007511797074203759
3200,102400,9.375,0.8686252246935187,0.8686252246935187,0.007495928421968104
3201,102432,9.3779296875,0.86945577579036,0.86945577579036,0.007480228613830305
3202,102464,9.380859375,0.8701873807563202,0.8701873807563202,0.0074647966649969205
3203,102496,9.3837890625,0.8708606810378492,0.8708606810378492,0.007449098509011982
3204,102528,9.38671875,0.8714293788458275,0.8714293788458275,0.007433031015325926
3205,102560,9.3896484375,0.8719156083950436,0.8719156083950436,0.007416901851834412
3206,102592,9.392578125,0.8723624656789242,0.8723624656789242,0.007400216938294735
3207,102624,9.3955078125,0.8727827582927092,0.8727827582927092,0.0073836179181977326
3208,102656,9.3984375,0.8732083744365637,0.8732083744365637,0.00736702058158713
3209,102688,9.4013671875,0.8736877138084219,0.8736877138084219,0.0073502776251426405
3210,102720,9.404296875,0.8742103181709727,0.8742103181709727,0.007333700751334655
3211,102752,9.4072265625,0.8747013073904192,0.8747013073904192,0.007316987914694454
3212,102784,9.41015625,0.8752410230888918,0.8752410230888918,0.007299411593576503
3213,102816,9.4130859375,0.8758110348896235,0.8758110348896235,0.007283033364765896
3214,102848,9.416015625,0.8763422751769275,0.8763422751769275,0.00726699997813556
3215,102880,9.4189453125,0.8767363123213087,0.87680873914093,0.007249586382914786
3216,102912,9.421875,0.8771806598670862,0.8775121554325476,0.007231533763371856
3217,102944,9.4248046875,0.8777505358571871,0.8782983602661938,0.007213748628929573
3218,102976,9.427734375,0.8783505178622518,0.879025317298534,0.007196651823846963
3219,103008,9.4306640625,0.8789420444518328,0.8797828841226046,0.007179893479680846
3220,103040,9.43359375,0.8795540088964765,0.880635279672804,0.007162664622354106
3221,103072,9.4365234375,0.8801406564551438,0.8814943994851412,0.007146614559705053
3222,103104,9.439453125,0.8807674437819998,0.8824322194797715,0.007132462602593214
3223,103136,9.4423828125,0.8814643169263932,0.8834533503904255,0.007121199517830631
3224,103168,9.4453125,0.8821803784044907,0.8844561359240075,0.007121250468834852
3225,103200,9.4482421875,0.882913504044417,0.8854218618076324,0.007137192346096384
3226,103232,9.451171875,0.8836925695939125,0.8863728565656251,0.0071873716725321295
3227,103264,9.4541015625,0.8844488472039708,0.8872447646431866,0.007241682668782283
3228,103296,9.45703125,0.8852430857452919,0.8881078485017551,0.007268749084394662
3229,103328,9.4599609375,0.8860360368310548,0.888929050944141,0.007297876562860597
3230,103360,9.462890625,0.8868076742853647,0.8896997410302425,0.00735874814998228
3231,103392,9.4658203125,0.8875382335468516,0.8904074884857933,0.007419293725613199
3232,103424,9.46875,0.8882399813408963,0.8910779437608431,0.0074496935765409255
3233,103456,9.4716796875,0.888849404855128,0.8916938553872249,0.007476064146236074
3234,103488,9.474609375,0.8893917398118774,0.8922459732765864,0.007496759735360578
3235,103520,9.4775390625,0.8898740790350003,0.8927496759096297,0.0075104138070917715
3236,103552,9.48046875,0.8902638700575937,0.8931814806675197,0.007526309096271385
3237,103584,9.4833984375,0.8905862336946524,0.8935717208259369,0.007547864182020869
3238,103616,9.486328125,0.8908101599208309,0.8938847871389419,0.007566378091852377
3239,103648,9.4892578125,0.890995228027336,0.8941704613051168,0.007576552646701573
3240,103680,9.4921875,0.8911428246654455,0.8944289155075474,0.007584750422216553
3241,103712,9.4951171875,0.8913369498084542,0.8947053387699297,0.007593491396947063
3242,103744,9.498046875,0.8914732819831794,0.8949279530941961,0.007603271367470431
3243,103776,9.5009765625,0.891590259120742,0.8951336554025285,0.007614055691774424
3244,103808,9.50390625,0.8916841639268064,0.8952946788259077,0.0076257250034144144
3245,103840,9.5068359375,0.8917925260235396,0.8954929946521007,0.007638642370712038
3246,103872,9.509765625,0.8918441455519663,0.8956296189065706,0.007652882516347906
3247,103904,9.5126953125,0.891909341781775,0.8957679305335747,0.007668508445572612
3248,103936,9.515625,0.8919735954478755,0.8958880038868722,0.007685169136348609
3249,103968,9.5185546875,0.8920386817994977,0.8959844761564917,0.007703037141822908
3250,104000,9.521484375,0.892133160559705,0.8961249637424519,0.007722345821715347
3251,104032,9.5244140625,0.8922126312779476,0.8962709568022887,0.007742697364012382
3252,104064,9.52734375,0.8922716597447351,0.8964175681819425,0.007763914542001019
3253,104096,9.5302734375,0.8923542785873851,0.8965507321243691,0.007785804312373722
3254,104128,9.533203125,0.892370432276308,0.8966241120075293,0.007808414410094304
3255,104160,9.5361328125,0.8923955586470014,0.8967349350697217,0.00782989913671235
3256,104192,9.5390625,0.8924486857634606,0.896858637231592,0.007849732183055354
3257,104224,9.5419921875,0.8925015503941148,0.8969661086792068,0.007868250618274815
3258,104256,9.544921875,0.892565958463391,0.8970632271745149,0.007885880830799063
3259,104288,9.5478515625,0.8925744540455524,0.8970976502679212,0.00790221221237382
3260,104320,9.55078125,0.8926399815702359,0.897156000984667,0.007917216146481823
3261,104352,9.5537109375,0.8927096540986121,0.8972089942076565,0.007931166333669809
3262,104384,9.556640625,0.89277319613382,0.8972358531845378,0.007944273745963671
3263,104416,9.5595703125,0.8928500060777909,0.897265611397835,0.007955934244642512
3264,104448,9.5625,0.8928668407586752,0.8972504861459115,0.007965380623498641
3265,104480,9.5654296875,0.8928579526137159,0.8972481456626495,0.007972739052762254
3266,104512,9.568359375,0.8928429697430841,0.897251990654499,0.007978432815208599
3267,104544,9.5712890625,0.8927942421280871,0.8972603079478471,0.00798272243917331
3268,104576,9.57421875,0.8927928042591077,0.8973316678653186,0.00798535451981516
3269,104608,9.5771484375,0.892793335311865,0.8973762206745864,0.007986290226295725
3270,104640,9.580078125,0.8927610114815236,0.8974119243718928,0.007985916258269152
3271,104672,9.5830078125,0.8927390988505503,0.8974374841943448,0.007984462466363071
3272,104704,9.5859375,0.8927225892988049,0.8974710858826438,0.007981734679067548
3273,104736,9.5888671875,0.8926956961158784,0.8974713523101755,0.00797800577005499
3274,104768,9.591796875,0.8926934560133691,0.8974874879161365,0.007973407072535084
3275,104800,9.5947265625,0.8927041321790813,0.8975084974118545,0.007968030014008138
3276,104832,9.59765625,0.8926942363480472,0.8975220731491135,0.007961947445682838
3277,104864,9.6005859375,0.892632149428185,0.8974778388626868,0.007955685082218897
3278,104896,9.603515625,0.8926044970491144,0.8974746123848875,0.007949032852660302
3279,104928,9.6064453125,0.8925919875777462,0.8974944703964414,0.007942067731868285
3280,104960,9.609375,0.8925524801858309,0.8974875305762992,0.00793470355257515
3281,104992,9.6123046875,0.8924898382433968,0.8974650441810246,0.00792719859394527
3282,105024,9.615234375,0.8924496907839645,0.8974498112945013,0.0079192067641162
3283,105056,9.6181640625,0.8924043304911797,0.8974271924714721,0.007910877289697337
3284,105088,9.62109375,0.8923886395466988,0.8974293796830256,0.007902405105787188
3285,105120,9.6240234375,0.8923380765464526,0.8974255707052233,0.007893934243733382
3286,105152,9.626953125,0.8922833024055564,0.8973951012984327,0.007885204104330005
3287,105184,9.6298828125,0.8922100457703359,0.8973533683922635,0.00787641293282461
3288,105216,9.6328125,0.8921211471468721,0.8973130710648527,0.007868594531467758
3289,105248,9.6357421875,0.8920763768938268,0.8972945196604977,0.007861176093910042
3290,105280,9.638671875,0.8920456742104865,0.8972811736352809,0.007854461128435627
3291,105312,9.6416015625,0.891989527030493,0.897239669341534,0.007848613761389256
3292,105344,9.64453125,0.8919091512978654,0.8971814915128078,0.007841203284304807
3293,105376,9.6474609375,0.8918540456996077,0.8971522374218307,0.007832840087787315
3294,105408,9.650390625,0.8917605394265546,0.8970733650755343,0.007825981496263835
3295,105440,9.6533203125,0.8917042361729164,0.8970149895206646,0.007818695082777377
3296,105472,9.65625,0.8916482485948465,0.8969687758744793,0.007809828802513997
3297,105504,9.6591796875,0.8915762500046435,0.8969054780125036,0.0078003506210626355
3298,105536,9.662109375,0.8915034069941589,0.8968317552137522,0.007790768536520814
3299,105568,9.6650390625,0.8914153093308596,0.8967578854098688,0.007781407044081789
3300,105600,9.66796875,0.891349662245057,0.8967101717907859,0.007771999809596355
3301,105632,9.6708984375,0.891296151562305,0.896670319243835,0.007763179154393535
3302,105664,9.673828125,0.8912155915081661,0.8966287102269557,0.007753697080714675
3303,105696,9.6767578125,0.8911280342566771,0.8965741475944061,0.0077468521720755286
3304,105728,9.6796875,0.8910469227701333,0.8965249591393906,0.00774337352188399
3305,105760,9.6826171875,0.8909399231619217,0.8964478598031423,0.007736041166220407
3306,105792,9.685546875,0.8908738724456486,0.8963810820559541,0.007727892211597393
3307,105824,9.6884765625,0.8907590435987129,0.896289633760774,0.007717956786252264
3308,105856,9.69140625,0.89070228073578,0.8962428853512339,0.007707707235804693
3309,105888,9.6943359375,0.8906443091755106,0.8961972247210561,0.007697369556633659
3310,105920,9.697265625,0.8905663576068044,0.89616106034566,0.007686840631876578
3311,105952,9.7001953125,0.8904708008506498,0.8961047847851416,0.007676077214562122
3312,105984,9.703125,0.8904106342801341,0.8960569175634949,0.00766532728093338
3313,106016,9.7060546875,0.8903388727581616,0.8960168281926936,0.007654739778452249
3314,106048,9.708984375,0.8902465615101985,0.8959537721373823,0.007644306673408238
3315,106080,9.7119140625,0.8901483583454354,0.8958606613816236,0.007633857880812851
3316,106112,9.71484375,0.8900941255344486,0.8958310195854271,0.007623057719332075
3317,106144,9.7177734375,0.8900254292263297,0.8957707046363638,0.007611938550760328
3318,106176,9.720703125,0.8899781493452315,0.8957398772112395,0.007600979261684825
3319,106208,9.7236328125,0.8899301548763756,0.8957267741392501,0.007590198920380554
3320,106240,9.7265625,0.8898528107349111,0.8956631890289337,0.00757943664356559
3321,106272,9.7294921875,0.8897868022144851,0.8956141810269901,0.007568626594219846
3322,106304,9.732421875,0.8896771624945264,0.895538530579197,0.007557668703915382
3323,106336,9.7353515625,0.8896026962917257,0.8954757460102583,0.007547112904345337
3324,106368,9.73828125,0.8895327314462853,0.8954063681311132,0.007537068258676008
3325,106400,9.7412109375,0.8894992573480995,0.8953984817467885,0.007527798812064822
3326,106432,9.744140625,0.8894360428001135,0.8953679175647331,0.007519125992196428
3327,106464,9.7470703125,0.8894273863371993,0.895342826844087,0.007509336158000588
3328,106496,9.75,0.8894113803104657,0.8952785785555236,0.007499218286112532
3329,106528,9.7529296875,0.889415877814959,0.8952675341923013,0.007490192549810732
3330,106560,9.755859375,0.8893964807442274,0.8952331893210244,0.007482188038274571
3331,106592,9.7587890625,0.8894027217040616,0.8952258418413198,0.00747299531168023
3332,106624,9.76171875,0.8893785144103631,0.8951757318726552,0.00746362446475643
3333,106656,9.7646484375,0.8893363978223916,0.8951285689899103,0.0074534303107357675
3334,106688,9.767578125,0.8893286063569371,0.8951251864661921,0.0074436833447329275
3335,106720,9.7705078125,0.8893630901721522,0.8951403386062668,0.007434086985377899
3336,106752,9.7734375,0.8893782414419777,0.8951738256903793,0.007424930144342444
3337,106784,9.7763671875,0.8894003658489907,0.8952525055645586,0.007414719150401248
3338,106816,9.779296875,0.8894239573609147,0.895306356871966,0.007404054081610726
3339,106848,9.7822265625,0.8894729899082565,0.8953736007694576,0.007393204877233784
3340,106880,9.78515625,0.8895931611528037,0.8954954268047421,0.007382255028022501
3341,106912,9.7880859375,0.889721855893658,0.8956155133087821,0.007371635922376216
3342,106944,9.791015625,0.8898845058723525,0.895767627332421,0.007361564016110297
3343,106976,9.7939453125,0.8900887955357993,0.8959553293763297,0.007352281720628668
3344,107008,9.796875,0.8903220947341746,0.8961745119370057,0.007343458772714875
3345,107040,9.7998046875,0.8906722572869565,0.8964235542356301,0.00733391822097419
3346,107072,9.802734375,0.8911199443574644,0.8967523760933336,0.007324400988795427
3347,107104,9.8056640625,0.8916749381182496,0.8971319867363885,0.007315962777389677
3348,107136,9.80859375,0.8923000291066479,0.8975838526966226,0.007308500233223414
3349,107168,9.8115234375,0.8930340152931002,0.8980572239582377,0.007300439026773117
3350,107200,9.814453125,0.8939258708858229,0.8985500433137685,0.00729209863649944
3351,107232,9.8173828125,0.8949156813103916,0.8989528880983757,0.007283472359996669
3352,107264,9.8203125,0.8959479591522648,0.8993267609338094,0.007275607434135784
3353,107296,9.8232421875,0.8969883691671345,0.8996074888883333,0.007268281701125387
3354,107328,9.826171875,0.8979740438619401,0.8997666091379419,0.007261334343987641
3355,107360,9.8291015625,0.8988248143695983,0.899958966360041,0.007254156765535467
3356,107392,9.83203125,0.8994341770782407,0.9001359502230918,0.007246518677293374
3357,107424,9.8349609375,0.8998611872563368,0.900346049312274,0.007238859265969116
3358,107456,9.837890625,0.9000601071307068,0.9004961949723916,0.007231899164761594
3359,107488,9.8408203125,0.9000578519922805,0.9005437911173841,0.0072247256781211525
3360,107520,9.84375,0.8999077228910163,0.9005976479590775,0.007217264030739155
3361,107552,9.8466796875,0.8996627295655354,0.9007060236210956,0.00721006575351624
3362,107584,9.849609375,0.8992945487825895,0.900935194715437,0.007202984620712491
3363,107616,9.8525390625,0.898813435865624,0.9011544776519614,0.007195685161904828
3364,107648,9.85546875,0.8983928709454948,0.9014487464318317,0.007187690912388791
3365,107680,9.8583984375,0.8980014190309838,0.9017085275379598,0.007179557773886191
3366,107712,9.861328125,0.8976301551892564,0.9018563250855752,0.007171044216957439
3367,107744,9.8642578125,0.8973183042430386,0.9019774012859644,0.007162609774706343
3368,107776,9.8671875,0.8970810963294079,0.9020440404952436,0.0071544320551009165
3369,107808,9.8701171875,0.8969073879466849,0.9021335443552994,0.007146691173435306
3370,107840,9.873046875,0.8967511522180052,0.9021693464260592,0.007138844816527699
3371,107872,9.8759765625,0.8965941701605373,0.9021761307417311,0.00713118179955671
3372,107904,9.87890625,0.8964461084403059,0.9021774332400121,0.007123710694854751
3373,107936,9.8818359375,0.8963214636634623,0.902142258513427,0.00711653701165855
3374,107968,9.884765625,0.8962093285784974,0.9021132401639919,0.007109857327770638
3375,108000,9.8876953125,0.8960715533921303,0.9020472698703167,0.007103940538540557
3376,108032,9.890625,0.8959513991331572,0.901970511427029,0.007098756207005299
3377,108064,9.8935546875,0.8958681370950382,0.901926623448433,0.007094290206833323
3378,108096,9.896484375,0.8957940206460832,0.9018642670983903,0.007090445867603893
3379,108128,9.8994140625,0.8956985448644545,0.9018166352657532,0.007087255489798674
3380,108160,9.90234375,0.8955582165162671,0.9017337128115985,0.007084892046623879
3381,108192,9.9052734375,0.89547740403979,0.9016719065910217,0.007083410797901612
3382,108224,9.908203125,0.8953635686983795,0.9015901672681204,0.007083046986128267
3383,108256,9.9111328125,0.8952516581762077,0.9015066574959754,0.00708398204711723
3384,108288,9.9140625,0.8951512531916171,0.9014501069571298,0.0070863545519242906
3385,108320,9.9169921875,0.8950482717589205,0.9013893229778644,0.007090661625911421
3386,108352,9.919921875,0.8949225524029996,0.9013091911627099,0.0070976618251387
3387,108384,9.9228515625,0.8948384116394482,0.9012710996571567,0.007105553318654194
3388,108416,9.92578125,0.8946640291059322,0.9011532650622899,0.007113450089646913
3389,108448,9.9287109375,0.894503814688451,0.9010474361382503,0.007121305457776393
3390,108480,9.931640625,0.8944099567714379,0.9009954994492023,0.007128889592170477
3391,108512,9.9345703125,0.8943185989653104,0.9009181840550788,0.0071361335158118015
3392,108544,9.9375,0.8942087575491139,0.9008302317177838,0.007142926749119523
3393,108576,9.9404296875,0.8940817397257096,0.9007485270961851,0.007149256997242672
3394,108608,9.943359375,0.8939725613895082,0.9006553086995682,0.007155005279089579
3395,108640,9.9462890625,0.8938683312194579,0.9005728081171422,0.007160259097719666
3396,108672,9.94921875,0.8937404825176928,0.9004883129246862,0.007165255559161792
3397,108704,9.9521484375,0.8936427321755672,0.9004252496608566,0.007170150529611754
3398,108736,9.955078125,0.8934716661868146,0.9002835028248285,0.007174671112332538
3399,108768,9.9580078125,0.8933779003753999,0.9001872855272053,0.007178385836273414
3400,108800,9.9609375,0.8932636205082142,0.9000941093091509,0.007181256259729238
3401,108832,9.9638671875,0.8931154407042202,0.8999925013127604,0.007183339479592512
3402,108864,9.966796875,0.8929818219989571,0.8998811010443734,0.007184442407577854
3403,108896,9.9697265625,0.8928584109290783,0.8997668509796193,0.007184581474162398
3404,108928,9.97265625,0.8927540992859132,0.8996870516724198,0.007183579764816764
3405,108960,9.9755859375,0.8926121598551321,0.8995627801583551,0.007181405969983143
3406,108992,9.978515625,0.8925343377604615,0.8994576302529755,0.007178210607566871
3407,109024,9.9814453125,0.8923693384087129,0.8993006595389974,0.0071738484277447745
3408,109056,9.984375,0.8922354491910603,0.8991677917813502,0.007168355669555706
3409,109088,9.9873046875,0.8921336122651624,0.8991140441698714,0.007161979212078325
3410,109120,9.990234375,0.8919786071473486,0.8989871384583009,0.007154820967365652
3411,109152,9.9931640625,0.8918554188972676,0.8988920163638597,0.007147099054346702
