row,votes,corr_to_median,pca_resid,iso_score
9125,1,0.3028465,0.7798888,0.5356220726320887
8226,1,0.5936289,0.77698684,0.3804221438560382
9434,1,0.451778,0.7763444,0.46491180723857867
9485,1,0.49248084,0.7761909,0.4344488259394458
9523,1,0.27952743,0.77554,0.5255548640981755
70,1,0.26572907,0.77528423,0.4541259877269061
8564,1,0.5692582,0.77250636,0.4085482379844126
893,1,0.07131179,0.7724787,0.4912211945654105
6370,1,0.44153905,0.7719564,0.45231342561442545
8033,1,0.56854343,0.77186424,0.4024146601672667
473,1,0.07795519,0.76961565,0.4882615152024333
9430,1,0.33228087,0.76483536,0.5084017818419899
9549,1,0.5355494,0.76424146,0.4240327014240308
8358,1,0.33975518,0.7641583,0.533988370688633
9519,1,0.27290946,0.76394325,0.5323114933696947
2131,1,0.12002978,0.7630514,0.4944158440189441
9495,1,0.30458575,0.7615075,0.517793768620603
8658,1,0.09972593,0.7552592,0.4936497700440677
193,1,0.09024964,0.75489086,0.42850807118077333
9221,1,0.33061868,0.7524615,0.44782316561576796
2703,1,0.09785761,0.7515765,0.496090489174542
9540,1,0.08436377,0.7515668,0.4865347861452544
414,1,0.2603871,0.7441264,0.45614495669014654
9196,1,0.05709438,0.74396294,0.5014677125088657
2122,1,0.5591071,0.7436892,0.3940158436399315
7044,1,0.5407165,0.74139136,0.39183329972495434
9612,1,0.27286923,0.73959565,0.5314394805593526
8968,1,0.55249876,0.7365352,0.41058091806514946
9459,1,0.33388507,0.73367935,0.44900607588018326
9421,1,0.58516914,0.73160213,0.4286081974155376
9471,1,0.5812007,0.73123777,0.4320173843944903
9259,1,0.34714,0.7300235,0.545064041053785
9286,1,0.3516358,0.7296502,0.4498869551635639
7716,1,0.10817731,0.72964627,0.5034266657408353
8495,1,0.35881108,0.7276883,0.4475061512781744
7872,1,0.5148635,0.7274621,0.43115641968801927
1093,1,0.121019885,0.72743875,0.4954881610399458
9533,1,0.35559803,0.7266895,0.4488791626743967
4754,1,0.38967425,0.7250013,0.44711084448347377
6848,1,0.52294743,0.72467935,0.41836769719236727
9571,1,0.2368616,0.7217798,0.552643177877729
9653,1,0.12748533,0.71917844,0.5531436016439498
9570,1,0.23390053,0.71887034,0.5520011125363992
57,1,0.01620128,0.7150932,0.4591881024800792
9496,1,0.25420868,0.713831,0.5495200988155078
9256,1,0.03573647,0.71371174,0.512872638770707
9554,1,0.20176183,0.7127928,0.556188543526548
9640,1,0.1941214,0.7046465,0.5508477209768298
9576,1,0.15637004,0.7038407,0.5633474625538455
9510,1,0.207927,0.70367557,0.5579299569997815
286,1,0.030810533,0.70134866,0.418217854995964
9550,1,0.036531463,0.6893841,0.49887066409645564
9476,1,0.030349504,0.68676573,0.5167906552613508
8291,1,0.36919558,0.67684233,0.5594121778182735
7987,1,0.40559775,0.66430193,0.5584806417024016
9455,1,0.03181341,0.64106166,0.4951704946095614
8993,1,0.43932182,0.63798755,0.5521275778444075
230,1,0.020674907,0.63238853,0.4348932878789896
9359,1,0.03198737,0.62895864,0.5444406257262635
9091,1,0.40683752,0.6222579,0.5517780703524235
9034,1,0.4076859,0.6162593,0.5675609327498812
9467,1,0.027146555,0.61226225,0.5046264667305383
9191,1,0.38003498,0.60925895,0.5647705621508387
9363,1,0.026910864,0.6059234,0.5446708733307098
9392,1,0.037753526,0.6053057,0.48779251323890827
4079,1,0.46597153,0.6026933,0.5530952521104565
8441,1,0.43489885,0.59781206,0.5516236475762943
958,1,0.49271572,0.59362584,0.5526453774700731
8730,1,0.40318298,0.59035873,0.5628925076969605
9269,1,0.032881036,0.58860743,0.5073231929082728
112,1,0.0322296,0.5874879,0.4622933575081533
437,1,0.023297675,0.58724195,0.4686223560608361
9593,1,0.04147887,0.5827902,0.4956760272761997
9297,1,0.38940448,0.5782978,0.5807726931644542
523,1,0.029454773,0.57501614,0.431039072790696
9647,1,0.06558284,0.5744875,0.5652919814421292
9662,1,0.07014355,0.5741241,0.5596713833383956
8651,1,0.44919944,0.57299113,0.5510248389659077
9431,1,0.4613039,0.55513597,0.5545199961999049
1217,1,0.040783353,0.5502838,0.4458024652008246
1218,1,0.040783353,0.5502838,0.4458024652008246
292,1,0.032423064,0.54935545,0.4349375179051578
8726,1,0.4463553,0.54033405,0.5526943848938863
9436,1,0.51839733,0.53377855,0.5507592925701738
282,1,0.036793593,0.5276184,0.4628234097483725
1198,1,0.041120514,0.5273963,0.4503653485073732
1199,1,0.041120514,0.5273963,0.4503653485073732
213,1,0.020180522,0.5270914,0.47208597532911667
1085,1,-0.0026178714,0.5266505,0.477496558732726
190,1,0.015897665,0.5150181,0.47768348255215554
68,1,0.028173417,0.51331204,0.4745949415324558
536,1,0.019903295,0.5112021,0.4441958996500185
537,1,0.019903295,0.5112021,0.4441958996500185
