family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,macro_roc_auc_ovr,confusion_matrix
masking,mask_metabolights,frozen,5,4,15,98,ok,,0.4387755102040816,0.39380880557351144,0.4114895086279378,0.47525577373885763,0.44679118477745483,0.39380880557351144,0.6175760348610341,"[[4, 6, 11], [24, 27, 0], [9, 5, 12]]"
masking,mask_metabolights,frozen,5,5,15,98,ok,,0.41836734693877553,0.39923148746678155,0.402516377803573,0.4489147314051105,0.43939393939393945,0.39923148746678155,0.6014767832441711,"[[8, 3, 10], [2, 24, 25], [12, 5, 9]]"
masking,mask_metabolights,frozen,5,6,15,98,ok,,0.42857142857142855,0.39050491991668457,0.3737834413890752,0.430478106735652,0.38880748880748883,0.39050491991668457,0.6405232872133463,"[[3, 6, 12], [7, 25, 19], [4, 8, 14]]"
masking,mask_metabolights,frozen,5,7,15,98,ok,,0.4489795918367347,0.4186597716009481,0.40542060278902387,0.46176567793109147,0.4168350168350168,0.4186597716009481,0.6478737806848839,"[[10, 5, 6], [13, 28, 10], [13, 7, 6]]"
masking,mask_metabolights,frozen,5,8,15,98,ok,,0.42857142857142855,0.4116928822811176,0.38466230936819173,0.44589569160997733,0.46230936819172114,0.4116928822811176,0.6533272743043886,"[[12, 3, 6], [25, 26, 0], [17, 5, 4]]"
masking,mask_metabolights,frozen,5,9,15,98,ok,,0.5408163265306123,0.4995690583925878,0.49484502232729183,0.5538377880703109,0.49787744555186414,0.4995690583925878,0.6723639281300643,"[[9, 3, 9], [10, 33, 8], [8, 7, 11]]"
masking,mask_metabolights,frozen,5,10,15,98,ok,,0.6428571428571429,0.546433958198664,0.5449752188126121,0.6221164834171569,0.6070402298850575,0.546433958198664,0.7212338898263267,"[[5, 5, 11], [0, 44, 7], [3, 9, 14]]"
masking,mask_metabolights,frozen,10,1,30,83,ok,,0.6024096385542169,0.5078933747412008,0.5075002516862982,0.61443963713507,0.5097972203235361,0.5078933747412008,0.74494782026679,"[[5, 2, 9], [6, 36, 4], [8, 4, 9]]"
masking,mask_metabolights,frozen,10,2,30,83,ok,,0.5180722891566265,0.46342305037957215,0.45141133376427495,0.5305384433662251,0.45171736476084307,0.46342305037957215,0.6706084903343701,"[[8, 3, 5], [5, 30, 11], [10, 6, 5]]"
masking,mask_metabolights,frozen,10,3,30,83,ok,,0.6746987951807228,0.5364906832298136,0.5190476190476191,0.6401032702237521,0.584045584045584,0.5364906832298136,0.7806598345131137,"[[2, 3, 11], [0, 42, 4], [2, 7, 12]]"
masking,mask_metabolights,frozen,10,4,30,83,ok,,0.5542168674698795,0.45173395445134573,0.44837490551776266,0.5545228533180341,0.4556277056277056,0.45173395445134573,0.6822835022631969,"[[3, 4, 9], [2, 34, 10], [6, 6, 9]]"
masking,mask_metabolights,frozen,10,5,30,83,ok,,0.6024096385542169,0.5523205659075224,0.553397692539498,0.6075637303184065,0.5633516641268579,0.5523205659075224,0.7194711983744556,"[[7, 5, 4], [2, 32, 12], [4, 6, 11]]"
masking,mask_metabolights,frozen,10,6,30,83,ok,,0.4819277108433735,0.44276224982746726,0.4228240740740741,0.5003229585006693,0.4675463536730578,0.44276224982746726,0.7042011065437935,"[[3, 3, 10], [2, 24, 20], [6, 2, 13]]"
masking,mask_metabolights,frozen,10,7,30,83,ok,,0.6024096385542169,0.5078933747412008,0.5071969696969697,0.607119386637459,0.5073287220026351,0.5078933747412008,0.652289620959159,"[[5, 1, 10], [6, 36, 4], [5, 7, 9]]"
masking,mask_metabolights,frozen,10,8,30,83,ok,,0.5903614457831325,0.5032349896480331,0.4734730848861284,0.5758390705679862,0.47440964832269183,0.5032349896480331,0.6849508118243334,"[[9, 3, 4], [5, 37, 4], [12, 6, 3]]"
masking,mask_metabolights,frozen,10,9,30,83,ok,,0.46987951807228917,0.40596963423050375,0.41013868962219036,0.4909094051961072,0.4244534412955465,0.40596963423050375,0.5781595994748325,"[[4, 5, 7], [15, 27, 4], [6, 7, 8]]"
masking,mask_metabolights,frozen,10,10,30,83,ok,,0.5421686746987951,0.501207729468599,0.48087840429612577,0.5558306875372607,0.4933155080213904,0.501207729468599,0.7238419309838163,"[[4, 3, 9], [8, 27, 11], [4, 3, 14]]"
masking,mask_metabolights,frozen,15,1,45,68,ok,,0.6176470588235294,0.5442535107169254,0.4848759536836198,0.6055039581956646,0.4918818786095674,0.5442535107169254,0.7892724190795971,"[[8, 2, 1], [5, 32, 4], [10, 4, 2]]"
masking,mask_metabolights,frozen,15,2,45,68,ok,,0.5588235294117647,0.42950849963045085,0.4284544284544285,0.5755476637829581,0.4336219336219336,0.42950849963045085,0.7748010913059588,"[[2, 1, 8], [4, 30, 7], [5, 5, 6]]"
masking,mask_metabolights,frozen,15,3,45,68,ok,,0.6470588235294118,0.5607446415373244,0.5534421134421134,0.6593678870149459,0.5509879627526687,0.5607446415373244,0.766171150310806,"[[4, 2, 5], [7, 31, 3], [3, 4, 9]]"
masking,mask_metabolights,frozen,15,4,45,68,ok,,0.5294117647058824,0.5211104951958611,0.48144503546099293,0.5575825250312891,0.5178654912175249,0.5211104951958611,0.742755097730761,"[[4, 0, 7], [7, 21, 13], [3, 2, 11]]"
masking,mask_metabolights,frozen,15,5,45,68,ok,,0.7352941176470589,0.6125277161862527,0.5902043692741367,0.7132974754383783,0.6483660130718953,0.6125277161862527,0.7799930068129148,"[[7, 2, 2], [2, 39, 0], [8, 4, 4]]"
masking,mask_metabolights,frozen,15,6,45,68,ok,,0.6029411764705882,0.49824464153732445,0.49271199388846454,0.6202947917134769,0.4933862433862433,0.49824464153732445,0.7610832120620311,"[[4, 2, 5], [3, 31, 7], [7, 3, 6]]"
masking,mask_metabolights,frozen,15,7,45,68,ok,,0.6617647058823529,0.5781134515890614,0.4910691362552722,0.6226669615214506,0.5206639566395663,0.5781134515890614,0.7866101008216969,"[[9, 1, 1], [5, 35, 1], [10, 5, 1]]"
masking,mask_metabolights,frozen,15,8,45,68,ok,,0.4264705882352941,0.44803215077605324,0.3511608506968853,0.45193203114274416,0.44365079365079363,0.44803215077605324,0.6692367257795692,"[[9, 1, 1], [18, 19, 4], [15, 0, 1]]"
masking,mask_metabolights,frozen,15,9,45,68,ok,,0.5,0.4540373244641538,0.4371861025111799,0.5376965337218479,0.4601866619410479,0.4540373244641538,0.720371995009618,"[[4, 0, 7], [10, 23, 8], [5, 4, 7]]"
masking,mask_metabolights,frozen,15,10,45,68,ok,,0.5,0.4286308203991131,0.42270421682186393,0.5294885839868538,0.44938515590689504,0.4286308203991131,0.6407036448689744,"[[4, 3, 4], [13, 25, 3], [6, 5, 5]]"
masking,mask_metabolights,frozen,20,1,60,53,ok,,0.6037735849056604,0.5404040404040403,0.4998204409969116,0.6373016550597016,0.49831649831649827,0.5404040404040403,0.7918682624564978,"[[3, 1, 2], [4, 24, 8], [4, 2, 5]]"
masking,mask_metabolights,frozen,20,2,60,53,ok,,0.6792452830188679,0.49326599326599324,0.4681824681824682,0.6590336967695458,0.4533208020050125,0.49326599326599324,0.7577942847029204,"[[3, 0, 3], [1, 32, 3], [4, 6, 1]]"
masking,mask_metabolights,frozen,20,3,60,53,ok,,0.5660377358490566,0.45875420875420875,0.4183150183150183,0.5963508189923284,0.4280970625798212,0.45875420875420875,0.6914479739886499,"[[3, 1, 2], [6, 25, 5], [6, 3, 2]]"
masking,mask_metabolights,frozen,20,4,60,53,ok,,0.6981132075471698,0.4478114478114478,0.4394319131161237,0.6708280134298009,0.43333333333333335,0.4478114478114478,0.6550416857050149,"[[0, 3, 3], [2, 32, 2], [1, 5, 5]]"
masking,mask_metabolights,frozen,20,5,60,53,ok,,0.49056603773584906,0.5143097643097644,0.4038927965073975,0.5411291466645922,0.4666666666666666,0.5143097643097644,0.8003501852062552,"[[5, 0, 1], [12, 19, 5], [8, 1, 2]]"
masking,mask_metabolights,frozen,20,6,60,53,ok,,0.7169811320754716,0.5454545454545454,0.541282389108476,0.7129539861287195,0.5388888888888889,0.5454545454545454,0.7134751171046539,"[[1, 2, 3], [4, 30, 2], [0, 4, 7]]"
masking,mask_metabolights,frozen,20,7,60,53,ok,,0.5471698113207547,0.3611111111111111,0.3243616287094548,0.5531466072893473,0.31717171717171716,0.3611111111111111,0.5624084579028259,"[[2, 2, 2], [6, 27, 3], [7, 4, 0]]"
masking,mask_metabolights,frozen,20,8,60,53,ok,,0.7547169811320755,0.6607744107744108,0.6331850753644676,0.758982894387177,0.6369047619047619,0.6607744107744108,0.8142674434914735,"[[4, 1, 1], [3, 31, 2], [3, 3, 5]]"
masking,mask_metabolights,frozen,20,9,60,53,ok,,0.6037735849056604,0.5025252525252525,0.4229424307036247,0.6133274329162811,0.4716091303527636,0.5025252525252525,0.731571631446475,"[[4, 1, 1], [8, 27, 1], [7, 3, 1]]"
masking,mask_metabolights,frozen,20,10,60,53,ok,,0.7358490566037735,0.5883838383838383,0.5415659414450712,0.7192731059857388,0.5518427518427518,0.5883838383838383,0.8413000919258741,"[[4, 0, 2], [2, 33, 1], [5, 4, 2]]"
masking,mask_metabolights,frozen,24,1,72,41,ok,,0.5853658536585366,0.7113095238095237,0.48675610595115243,0.6390797654106573,0.49356725146198827,0.7113095238095237,0.8617530345471521,"[[2, 0, 0], [6, 18, 8], [2, 1, 4]]"
masking,mask_metabolights,frozen,24,2,72,41,ok,,0.7804878048780488,0.8318452380952381,0.700786529300986,0.7943810843891091,0.6419753086419754,0.8318452380952381,0.8632531003854532,"[[2, 0, 0], [2, 25, 5], [0, 2, 5]]"
masking,mask_metabolights,frozen,24,3,72,41,ok,,0.8048780487804879,0.6860119047619048,0.6086561743341404,0.8349893698694858,0.5851851851851851,0.6860119047619048,0.9562235150470445,"[[1, 0, 1], [2, 27, 3], [2, 0, 5]]"
masking,mask_metabolights,frozen,24,4,72,41,ok,,0.6585365853658537,0.5491071428571429,0.47222222222222215,0.7224157955865272,0.49563492063492065,0.5491071428571429,0.8585621214297685,"[[1, 0, 1], [6, 23, 3], [3, 1, 3]]"
masking,mask_metabolights,frozen,24,5,72,41,ok,,0.6341463414634146,0.6205357142857143,0.4325396825396825,0.6817653890824622,0.43373015873015874,0.6205357142857143,0.8432547164164811,"[[2, 0, 0], [3, 23, 6], [5, 1, 1]]"
masking,mask_metabolights,frozen,24,6,72,41,ok,,0.5121951219512195,0.44940476190476186,0.3846642525887809,0.5976469713239156,0.47321428571428575,0.44940476190476186,0.6866351241351242,"[[1, 0, 1], [13, 18, 1], [2, 3, 2]]"
masking,mask_metabolights,frozen,24,7,72,41,ok,,0.4878048780487805,0.5952380952380952,0.39651576493681756,0.5526540212034436,0.4725490196078432,0.5952380952380952,0.7144981924393689,"[[2, 0, 0], [14, 16, 2], [1, 4, 2]]"
masking,mask_metabolights,frozen,24,8,72,41,ok,,0.5121951219512195,0.41220238095238093,0.33408748114630465,0.602361770224037,0.39444444444444443,0.41220238095238093,0.7385463800904978,"[[1, 0, 1], [9, 19, 4], [5, 1, 1]]"
masking,mask_metabolights,frozen,24,9,72,41,ok,,0.7804878048780488,0.4449404761904762,0.46567411083540117,0.8089330024813896,0.48888888888888893,0.4449404761904762,0.7409479817568053,"[[0, 1, 1], [1, 29, 2], [4, 0, 3]]"
masking,mask_metabolights,frozen,24,10,72,41,ok,,0.43902439024390244,0.29910714285714285,0.28741496598639454,0.5205326032852166,0.35294117647058826,0.29910714285714285,0.5738937669084727,"[[0, 0, 2], [5, 15, 12], [2, 2, 3]]"
masking,mask_metabolights,unfreeze_last_1,2,1,6,107,ok,,0.48598130841121495,0.4199659429544487,0.41951345755693586,0.4792186683694201,0.4202755524594605,0.4199659429544487,0.5121266502820696,"[[8, 9, 7], [4, 37, 13], [10, 12, 7]]"
