family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,macro_roc_auc_ovr,confusion_matrix
classical,xgboost,-,4,2,12,101,ok,,0.36633663366336633,0.334952084952085,0.33061104366699773,0.3900204444900952,0.36639566395663953,0.334952084952085,0.6169575515567076,"[[1, 5, 16], [21, 21, 10], [8, 4, 15]]"
classical,logistic_regression,-,4,3,12,101,ok,,0.5148514851485149,0.49477682811016144,0.48666546568185914,0.5317170218192779,0.49520577461753934,0.49477682811016144,0.6972777916117278,"[[11, 2, 9], [8, 30, 14], [9, 7, 11]]"
classical,svm_rbf,-,4,3,12,101,ok,,0.32673267326732675,0.34740568073901407,0.30471482353741797,0.3244312808884808,0.41362007168458775,0.34740568073901407,0.34832061911627915,"[[4, 1, 17], [12, 12, 28], [8, 2, 17]]"
classical,xgboost,-,4,3,12,101,ok,,0.37623762376237624,0.34697401364068026,0.33668005354752345,0.3929778520020677,0.38536866359447003,0.34697401364068026,0.6053017800305324,"[[3, 2, 17], [4, 22, 26], [7, 7, 13]]"
classical,logistic_regression,-,4,4,12,101,ok,,0.6138613861386139,0.5407493740827074,0.5163437774057242,0.5821076486983786,0.5515482695810565,0.5407493740827074,0.7487317062362271,"[[13, 6, 3], [6, 44, 2], [11, 11, 5]]"
classical,svm_rbf,-,4,4,12,101,ok,,0.31683168316831684,0.29599412932746266,0.30198403472060764,0.3396297430254534,0.3230578139114725,0.29599412932746266,0.35366567991643344,"[[7, 6, 9], [5, 20, 27], [12, 10, 5]]"
classical,xgboost,-,4,4,12,101,ok,,0.5346534653465347,0.49227315893982565,0.455380939251907,0.51421271159374,0.4955840455840455,0.49227315893982565,0.6723064975023987,"[[14, 5, 3], [14, 36, 2], [12, 11, 4]]"
classical,logistic_regression,-,4,5,12,101,ok,,0.45544554455445546,0.41886816886816886,0.41182478574213466,0.4827059670166878,0.4545737883746299,0.41886816886816886,0.6009287552385805,"[[4, 3, 15], [9, 27, 16], [11, 1, 15]]"
classical,svm_rbf,-,4,5,12,101,ok,,0.40594059405940597,0.4046231546231546,0.37407326274796154,0.41641099049664004,0.4431112365894974,0.4046231546231546,0.440610659718556,"[[4, 2, 16], [11, 19, 22], [7, 2, 18]]"
classical,xgboost,-,4,5,12,101,ok,,0.4158415841584158,0.39916256582923254,0.3802041579819358,0.4303731960497637,0.4201462904911181,0.39916256582923254,0.5923105280398832,"[[4, 4, 14], [10, 22, 20], [8, 3, 16]]"
classical,logistic_regression,-,4,6,12,101,ok,,0.5643564356435643,0.5187343520676854,0.507874638554998,0.5699917616922154,0.5141281946667503,0.5187343520676854,0.7396265313685446,"[[6, 3, 13], [9, 34, 9], [4, 6, 17]]"
classical,svm_rbf,-,4,6,12,101,ok,,0.32673267326732675,0.34611067944401275,0.3150219927328361,0.3292136012224286,0.3270752507302604,0.34611067944401275,0.441946925521368,"[[12, 6, 4], [16, 16, 20], [13, 9, 5]]"
classical,xgboost,-,4,6,12,101,ok,,0.6138613861386139,0.5888802555469222,0.583037583037583,0.6135181085676135,0.6035279141662121,0.5888802555469222,0.7595501406532148,"[[9, 6, 7], [5, 34, 13], [1, 7, 19]]"
classical,logistic_regression,-,4,7,12,101,ok,,0.2871287128712871,0.2973754640421307,0.28497452990656896,0.31530892515891734,0.3731704339913668,0.2973754640421307,0.5343724124616228,"[[8, 2, 12], [26, 14, 12], [17, 3, 7]]"
classical,svm_rbf,-,4,7,12,101,ok,,0.31683168316831684,0.35718294051627386,0.30565265969434974,0.3238365699243093,0.4259615384615385,0.35718294051627386,0.4224948744237473,"[[14, 2, 6], [30, 13, 9], [21, 1, 5]]"
classical,xgboost,-,4,7,12,101,ok,,0.33663366336633666,0.3853276353276353,0.3451368833949601,0.34428354173842796,0.44670296430732,0.3853276353276353,0.5673565396289929,"[[11, 3, 8], [32, 11, 9], [14, 1, 12]]"
classical,logistic_regression,-,4,8,12,101,ok,,0.5148514851485149,0.5206768540101874,0.4883932996332639,0.5107409402849294,0.4881825346941626,0.5206768540101874,0.7122139328287611,"[[16, 4, 2], [13, 28, 11], [8, 11, 8]]"
classical,svm_rbf,-,4,8,12,101,ok,,0.43564356435643564,0.37669429336096005,0.35866013071895425,0.4221995728984662,0.36569105691056913,0.37669429336096005,0.5033843269226029,"[[2, 9, 11], [6, 29, 17], [2, 12, 13]]"
classical,xgboost,-,4,8,12,101,ok,,0.49504950495049505,0.4672796339463006,0.46397515527950306,0.5029333989299551,0.481811145510836,0.4672796339463006,0.6408274855381547,"[[10, 7, 5], [18, 30, 4], [6, 11, 10]]"
classical,logistic_regression,-,4,9,12,101,ok,,0.594059405940594,0.5054821721488388,0.5052910052910052,0.585965739431086,0.5066666666666667,0.5054821721488388,0.7263708002104626,"[[5, 5, 12], [10, 42, 0], [5, 9, 13]]"
classical,svm_rbf,-,4,9,12,101,ok,,0.48514851485148514,0.4255805922472589,0.42284141457624025,0.4913593296479885,0.43490761535874317,0.4255805922472589,0.46610164723486003,"[[8, 5, 9], [15, 34, 3], [10, 10, 7]]"
