mask_ratio,row,predictor,r_masked,r_whole,r_masked_peak,r_masked_baseline,nn_row_gap
0.25,8682,corpus_mean,0.812116801738739,0.7722265124320984,0.7149278521537781,0.5734359622001648,
0.25,8682,linear_interp,0.387648247606277,0.9078570687746929,-0.178082539992235,0.5294243085251009,
0.25,8682,pca50_from_visible,0.9952768683433533,0.9949039220809937,0.9942626357078552,0.9099305868148804,
0.25,8682,nn_copy,0.9950256943702698,0.9946914315223694,0.9907952547073364,0.9937653541564941,516.0
0.25,8879,dnn,0.8324800133705139,0.9950997829437256,0.6584257483482361,0.35718122124671936,
0.25,8879,corpus_mean,0.47847282886505127,0.5348390936851501,0.39412084221839905,0.14512288570404053,
0.25,8879,linear_interp,0.8900835732516296,0.9966796791748191,0.8443658822726107,0.6185184722416699,
0.25,8879,pca50_from_visible,0.9012006521224976,0.8067117929458618,0.893837034702301,0.42796632647514343,
0.25,8879,nn_copy,0.9473527073860168,0.7677833437919617,0.9335947036743164,0.4470271170139313,364.0
0.25,9077,dnn,0.965823769569397,0.9981918334960938,0.8449679613113403,0.9245326519012451,
0.25,9077,corpus_mean,0.6384010314941406,0.738244891166687,0.31432104110717773,0.4926286041736603,
0.25,9077,linear_interp,0.8011332910001296,0.9871213983993644,0.38808726026303897,0.7401792868286465,
0.25,9077,pca50_from_visible,0.7015950083732605,0.973534882068634,0.34036535024642944,0.6868534684181213,
0.25,9077,nn_copy,0.979698896408081,0.9919302463531494,0.907062292098999,0.9643036723136902,5027.0
0.25,9274,dnn,0.9073888063430786,0.9883286952972412,0.6298521161079407,0.8118484020233154,
0.25,9274,corpus_mean,0.2073230892419815,0.22531968355178833,-0.35422998666763306,0.3432064652442932,
0.25,9274,linear_interp,0.5755297621956449,0.958190380808137,-0.11073569013834354,0.6154812126947129,
0.25,9274,pca50_from_visible,0.6060610413551331,0.8915185928344727,0.29650557041168213,0.4752406179904938,
0.25,9274,nn_copy,1.0,1.0,1.0,1.0,0.0
0.25,9471,dnn,0.9247482419013977,0.9562756419181824,0.8756270408630371,0.817574679851532,
0.25,9471,corpus_mean,0.4096035957336426,0.4829217493534088,0.06879861652851105,0.5600275993347168,
0.25,9471,linear_interp,0.39241898735904585,0.7030906727449008,0.08448024114983474,0.44694764943656207,
0.25,9471,pca50_from_visible,0.9543496370315552,0.9472055435180664,0.9252457022666931,0.8652178049087524,
0.25,9471,nn_copy,0.9655545353889465,0.9595646262168884,0.9754026532173157,0.9608312249183655,123.0
0.25,9669,dnn,0.41970276832580566,0.6008842587471008,-0.47660931944847107,0.06373611837625504,
0.25,9669,corpus_mean,-0.0690850019454956,-0.1549954116344452,0.7912337183952332,-0.11440183967351913,
0.25,9669,linear_interp,0.4106932032375611,0.7895003539080705,-0.6294772524071751,0.8147457506916257,
0.25,9669,pca50_from_visible,0.9997508525848389,0.9997725486755371,0.9999667406082153,0.9993249773979187,
0.25,9669,nn_copy,1.0,1.0,1.0,1.0,1.0
0.4,0,dnn,0.8654319643974304,0.9287763833999634,0.6827447414398193,0.8697009086608887,
0.4,0,corpus_mean,0.3419516086578369,0.2762907147407532,-0.05924051254987717,0.47027119994163513,
0.4,0,linear_interp,0.5669003938022922,0.7974585266288907,-0.18523458154160174,0.788413853160959,
0.4,0,pca50_from_visible,0.9274794459342957,0.953806459903717,0.8946314454078674,0.7568676471710205,
0.4,0,nn_copy,0.9690849184989929,0.9749921560287476,0.9105430245399475,0.9821720123291016,25.0
0.4,197,dnn,0.9702261090278625,0.9878553152084351,0.9348982572555542,0.8789754509925842,
0.4,197,corpus_mean,0.27262425422668457,0.24227552115917206,0.2396668642759323,0.3647189438343048,
0.4,197,linear_interp,0.7019565793040962,0.8999202384267001,0.4847202371545821,0.5169081733496207,
0.4,197,pca50_from_visible,0.9419679045677185,0.9678614139556885,0.8869190812110901,0.7794036269187927,
0.4,197,nn_copy,0.9705166220664978,0.9796314835548401,0.930393636226654,0.9650528430938721,69.0
0.4,394,dnn,0.8443730473518372,0.9900884628295898,0.46293625235557556,0.8473398089408875,
