row_index,status,peak_index,peak_value,baseline,noise_sd,prominence,prominence_snr,dominance_ratio,left_index,right_index,suppression_width,cutoff
4627,suppressed,73181,1.0,0.008732086417577497,0.00800175994263591,0.9968705970090339,124.58141760756804,12.328776890946356,73138,73228,90,0.07274616595866477
4628,suppressed,73144,1.0,0.007224589208597268,0.005028004133525298,0.9961965658554695,198.12962348481673,19.327124997922628,73089,73202,113,0.04744862227679965
4629,suppressed,73187,1.0,0.004797558043827251,0.003781177223239086,0.9976638615930562,263.85006644529165,27.523892358252922,73128,73249,121,0.03504697582973994
4630,suppressed,73127,1.0,0.00709808082390964,0.005848256397088297,0.9970550029767525,170.4875667683041,17.55762491115161,73077,73180,103,0.053884132000616015
4631,suppressed,73221,1.0,0.008159724684431695,0.006833130389329644,0.9966839556434758,145.8605205602193,13.942743840289067,73176,73271,95,0.06282476779906884
4632,suppressed,73156,1.0,0.004354790533687165,0.002884214893622511,0.9975712250618123,345.8727112420131,33.89279811607906,73087,73227,140,0.027428509682667253
4633,suppressed,73192,1.0,0.006028392181333293,0.0038576748194538105,0.9963056423162355,258.26584379066395,27.713529207714682,73133,73254,121,0.03688979073696377
4634,suppressed,73172,1.0,0.008970990839672247,0.007627007496782366,0.9966755699800738,130.67714570892252,15.095157116687574,73128,73220,92,0.06998705081393117
4635,suppressed,73189,1.0,0.0068927650349176715,0.004901911512148921,0.9966383025306462,203.31625735400837,24.50486859151021,73135,73245,110,0.04610805713210904
4636,suppressed,73182,1.0,0.004873607034626991,0.003466494373807855,0.9974835052944696,287.74992765926794,37.1473240473912,73119,73247,128,0.03260556202508983
4637,suppressed,73185,1.0,0.005247645491267181,0.004238766801129557,0.9976994107612788,235.37492331387736,27.884653009785417,73128,73247,119,0.03915777990030364
4638,suppressed,73189,1.0,0.006615192149126775,0.005082821711290571,0.9965979269810203,196.07178523835645,27.749843732876872,73133,73253,120,0.04727776583945134
4639,suppressed,73136,1.0,0.005455193739424272,0.003761562477826555,0.997115912246438,265.08024740362026,26.618437161765446,73074,73204,130,0.035547693562036714
4640,suppressed,73181,1.0,0.006188516262067782,0.005162309659978571,0.9974854078043496,193.22463654930962,24.37999648680916,73128,73239,111,0.04748699354189635
4641,suppressed,72445,1.0,0.00835713112176966,0.0021884223100195744,0.9945054197400448,454.43944488536556,31.408803167228694,72364,72524,160,0.025864509601926256
4642,suppressed,73148,1.0,0.006001633312885531,0.004140205149043349,0.9969182868632368,240.7895867415141,23.981048864399014,73088,73211,123,0.03912327450523232
4643,suppressed,73136,1.0,0.006655771951175392,0.005191918411848789,0.9971855498478817,192.06494993683734,26.89914004253446,73079,73199,120,0.048191119245965704
4644,suppressed,73174,1.0,0.006276002816796536,0.004731857187401338,0.9972685857390087,210.75627311708723,25.466046256092003,73122,73231,109,0.04413086031600724
4645,suppressed,73139,1.0,0.009308030859552393,0.0074898372027695035,0.9962153510119769,133.00894586114745,13.392308423875056,73094,73187,93,0.06922672848170842
4646,suppressed,73168,1.0,0.0054647537141018455,0.003788679511243043,0.9963274614954293,262.9748593246781,32.239653258577555,73106,73236,130,0.03577418980404619
4647,suppressed,73179,1.0,0.006029515567832822,0.004618598174627062,0.9966001310977699,215.77978715982204,27.373626347747695,73122,73240,118,0.042978300964849316
4648,suppressed,73115,1.0,0.005731823449774828,0.003755276630048195,0.9969967968054548,265.4922379959687,28.723878064330844,73051,73183,132,0.03577403649016039
4649,suppressed,73179,1.0,0.006240923823035636,0.004561455570410903,0.9969780990614839,218.56578096006194,27.247706115700733,73124,73238,114,0.04273256838632286
4650,suppressed,73170,1.0,0.005660871717838986,0.004169180089002334,0.9971485279551391,239.17137342794715,27.67794949312237,73111,73233,122,0.03901431242985766
4651,suppressed,72565,1.0,0.009092308536072714,0.002964743311554126,0.9946925578737407,335.5071428940404,25.51393708493847,72494,72644,150,0.03281025502850572
4652,suppressed,73154,1.0,0.007156091283330491,0.00558242999093408,0.9965263288825612,178.5112093659803,16.000773508909116,73104,73205,101,0.05181553121080314
4653,suppressed,73181,1.0,0.009185923663650522,0.007789679539586368,0.996257435187481,127.89453405940526,13.488099098918893,73136,73228,92,0.07150335998034146
4654,suppressed,73180,1.0,0.004530099317033886,0.003735838456161113,0.998047640772467,267.1549245194196,38.817192146228265,73122,73246,124,0.03441680696632279
4655,suppressed,73170,1.0,0.0073347713338883305,0.005857355532490545,0.9969134275871258,170.19855155748735,19.39748007223013,73120,73224,104,0.05419361559381269
4656,suppressed,73174,1.0,0.005449550031958136,0.004128975412240928,0.9970141903347263,241.4676985915047,29.819987746121214,73116,73235,119,0.03848135332988556
4657,suppressed,73181,1.0,0.004857042139405602,0.00347089522082361,0.9976205402081598,287.42456246530946,32.237411343471805,73120,73247,127,0.032624203905994485
4658,suppressed,73163,1.0,0.0054189239587266735,0.0041704905220444986,0.9959867367674092,238.817647828905,38.09331367176888,73104,73224,120,0.03878284813508266
4659,suppressed,73165,1.0,0.007503311882094662,0.005695937574590388,0.9963413689894727,174.92139896935626,13.91484237935853,73115,73218,103,0.053070812478817765
4660,suppressed,73176,1.0,0.006191972264123173,0.004973481339897031,0.9972176009085063,200.50695534109562,26.917316912885486,73119,73235,116,0.04597982298329942
4661,suppressed,73182,1.0,0.00658793449304167,0.0053665482479703375,0.9971377679936274,185.80616849401312,22.301020503528704,73130,73236,106,0.049520320476804366
4662,suppressed,73169,1.0,0.008948636861367406,0.005612231198810146,0.9938141487624169,177.08004420293952,8.520987183689346,73107,73231,124,0.05384648645184857
4663,suppressed,73155,1.0,0.006729957072669062,0.004584836896616255,0.9961618079336954,217.27311797479473,21.195442406012067,73097,73214,117,0.0434086522455991
4664,suppressed,73086,1.0,0.00668059876646413,0.0042552161470335165,0.99639816968364,234.1592378047046,26.25464169101412,73020,73153,133,0.04072232794273226
4665,suppressed,73108,1.0,0.008655393340242037,0.006205684475380365,0.9964675864454199,160.57335663755987,16.143651746453234,73060,73161,101,0.05830086914328496
4666,suppressed,73145,1.0,0.006925190749806041,0.005437205821047458,0.9969066266390295,183.34906925538806,17.173422469920574,73094,73199,105,0.050422837318185705
4667,suppressed,73177,1.0,0.010523683305837282,0.008098672237910661,0.994999243296292,122.85955204343314,11.912181746070408,73132,73226,94,0.07531306120912257
4668,suppressed,73167,1.0,0.011000124453005099,0.00815315875905593,0.9953164433678999,122.07740248678165,17.80977615673197,73124,73213,89,0.07622539452545254
4669,suppressed,73195,1.0,0.005139914342582987,0.0041067788801482895,0.9978181711195099,242.96856496044904,34.1632171863968,73138,73259,121,0.0379941453837693
4670,suppressed,73168,1.0,0.005691792560937501,0.003924845726132718,0.9970152237298512,254.02660213914797,28.636171894383033,73110,73231,121,0.03709055836999924
4671,suppressed,73164,1.0,0.004357789209433317,0.003276409110170565,0.9974323465248058,304.4285109050014,40.712743517224446,73099,73231,132,0.030569062090797836
4672,suppressed,73185,1.0,0.008981019122728775,0.007551934780957081,0.9962613660489086,131.92134134435005,11.92078204500586,73142,73231,89,0.06939649737038542
4673,suppressed,73146,1.0,0.004984569815275845,0.0038603210248399776,0.9976448932301164,258.43573288609383,30.57925997130855,73085,73209,124,0.035867138013995666
4674,suppressed,73128,1.0,0.004522777156297214,0.003256883468476699,0.9967803163421936,306.05341762762083,56.22604258819405,73064,73207,143,0.030577844904110807
4675,suppressed,73187,1.0,0.0079121582079816,0.0069549118883922185,0.9970564089370985,143.3600345967273,13.847114282712232,73141,73235,94,0.06355145331511936
4676,suppressed,72613,1.0,0.008444627011919125,0.003513769057898883,0.9953224932504913,283.263491951193,20.68207558959178,72545,72689,144,0.03655477947511019
4677,suppressed,73154,1.0,0.010575252151027474,0.009413618270728934,0.9959772163626399,105.80174250952683,12.278149633413307,73112,73200,88,0.08588419831685895
4678,suppressed,73177,1.0,0.005089333464612727,0.003581279499717341,0.9973341287347123,278.48542087078897,34.656185845144456,73114,73239,125,0.03373956946235145
4679,suppressed,72571,1.0,0.010024216743360315,0.004624185840678253,0.9940498323059618,214.96753516293788,24.6193426251204,72513,72633,120,0.04701770346878634
4680,suppressed,73212,1.0,0.008760258841634398,0.006529924654131338,0.9956537600633825,152.4755357526912,15.763826026202874,73162,73266,104,0.060999656074685105
4681,suppressed,73118,1.0,0.01363255482841377,0.011673772653634777,0.9953620053564136,85.26480983390533,9.30718894773895,73080,73160,80,0.10702273605749199
4682,suppressed,73188,1.0,0.011950571293578818,0.010889855104575871,0.9959298955024682,91.45483442511394,9.984802355071434,73148,73230,82,0.09906941213018579
4683,suppressed,73134,1.0,0.00948133483518376,0.00803424480374345,0.9960967707699072,123.98138158620573,12.42239880108441,73089,73183,94,0.07375529326513136
4684,suppressed,72451,0.9520388423298282,0.029199399550006788,0.0113319251268818,0.9288347310792215,81.96619027033834,11.16667341026691,72414,72493,79,0.11985480056506119
4685,suppressed,72443,1.0,0.007692717256746005,0.0032649545100344336,0.9953376098679731,304.85497020216553,23.704050612805595,72377,72517,140,0.03381235333702147
4686,suppressed,73164,1.0,0.003723693982844742,0.002719195183240139,0.9979940745792447,367.01818270730195,40.70827270122853,73097,73237,140,0.025477255448765855
4687,suppressed,73144,1.0,0.0076941961336982456,0.006532980449488609,0.9968506924312278,152.58742929641855,15.289768238535672,73095,73196,101,0.05995803972960712
4688,suppressed,73189,1.0,0.005675502145491939,0.003927484685579313,0.9969587327428113,253.84153282720123,30.811104179101932,73130,73252,122,0.03709537963012644
4689,suppressed,73091,1.0,0.005831162380320847,0.003431665679475032,0.9968830234413703,290.49537937328176,25.359950728201802,73025,73162,137,0.0332844878161211
4690,suppressed,73175,1.0,0.013840852308447282,0.012007327433452519,0.9903475909187887,82.47860287041658,18.691120850285863,73132,73226,94,0.10989947177606743
4691,suppressed,73174,1.0,0.008105275804469615,0.00730352535434412,0.9973570444245774,136.55830520686175,15.044899177049206,73131,73221,90,0.06653347863922257
