Normalization auto-check: sampled range [0, 1] -> normalize=False
Samples: train=7736, val=1934, test=0; spectrum_length=131072
Using device=cuda:1, num_workers=8, bin_sizes=[256, 512, 1024, 2048]
Model parameters: 2,802,624
/home/nmrbox/0012/shasharma/Desktop/NMR_Metabolomics/code/training/train_jigsaw_spectra.py:437: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  autocast_context = torch.cuda.amp.autocast() if device.type == "cuda" else nullcontext()
Epoch 209: train_loss=2.6569, train_acc=0.420, val_loss=2.5918, best=2.5827, patience=8/50
Epoch 210: train_loss=2.6571, train_acc=0.420, val_loss=2.5899, best=2.5827, patience=9/50
Epoch 211: train_loss=2.6564, train_acc=0.421, val_loss=2.5841, best=2.5827, patience=10/50
Epoch 212: train_loss=2.6560, train_acc=0.421, val_loss=2.5807, best=2.5807, patience=0/50
Epoch 213: train_loss=2.6552, train_acc=0.421, val_loss=2.5933, best=2.5807, patience=1/50
Epoch 214: train_loss=2.6550, train_acc=0.421, val_loss=2.5891, best=2.5807, patience=2/50
Epoch 215: train_loss=2.6540, train_acc=0.421, val_loss=2.5901, best=2.5807, patience=3/50
Epoch 216: train_loss=2.6537, train_acc=0.421, val_loss=2.5724, best=2.5724, patience=0/50
Epoch 217: train_loss=2.6534, train_acc=0.421, val_loss=2.5999, best=2.5724, patience=1/50
Epoch 218: train_loss=2.6527, train_acc=0.421, val_loss=2.5776, best=2.5724, patience=2/50
Epoch 219: train_loss=2.6519, train_acc=0.421, val_loss=2.5726, best=2.5724, patience=3/50
Epoch 220: train_loss=2.6511, train_acc=0.421, val_loss=2.5798, best=2.5724, patience=4/50
Epoch 221: train_loss=2.6514, train_acc=0.421, val_loss=2.5844, best=2.5724, patience=5/50
Epoch 222: train_loss=2.6508, train_acc=0.421, val_loss=2.5895, best=2.5724, patience=6/50
Epoch 223: train_loss=2.6501, train_acc=0.422, val_loss=2.5832, best=2.5724, patience=7/50
Epoch 224: train_loss=2.6494, train_acc=0.421, val_loss=2.5748, best=2.5724, patience=8/50
Epoch 225: train_loss=2.6483, train_acc=0.422, val_loss=2.5854, best=2.5724, patience=9/50
Epoch 226: train_loss=2.6482, train_acc=0.422, val_loss=2.5772, best=2.5724, patience=10/50
Epoch 227: train_loss=2.6479, train_acc=0.422, val_loss=2.5797, best=2.5724, patience=11/50
