Normalization auto-check: sampled range [0, 1] -> normalize=False
Samples: train=7736, val=1934, test=0; spectrum_length=131072
Using device=cuda:2, num_workers=8
Model parameters: 4,155,448
/home/nmrbox/0012/shasharma/Desktop/NMR_Metabolomics/code/training/train_joint_ssl.py:839: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  autocast_context = torch.cuda.amp.autocast() if device.type == "cuda" else nullcontext()
Epoch 92: train_balanced=2.1116, train_raw=3.8905, masked=0.0007, jigsaw_acc=0.234, val_balanced=2.0665, val_raw=3.7577, monitor=raw_loss, best=3.7546, patience=3/50
Epoch 93: train_balanced=2.0840, train_raw=3.8902, masked=0.0007, jigsaw_acc=0.234, val_balanced=2.0228, val_raw=3.7538, monitor=raw_loss, best=3.7538, patience=0/50
Epoch 94: train_balanced=2.0703, train_raw=3.8881, masked=0.0006, jigsaw_acc=0.235, val_balanced=2.0865, val_raw=3.7524, monitor=raw_loss, best=3.7524, patience=0/50
Epoch 95: train_balanced=2.1299, train_raw=3.8788, masked=0.0007, jigsaw_acc=0.235, val_balanced=1.9234, val_raw=3.7410, monitor=raw_loss, best=3.7410, patience=0/50
Epoch 96: train_balanced=2.0677, train_raw=3.8809, masked=0.0006, jigsaw_acc=0.236, val_balanced=2.0441, val_raw=3.7541, monitor=raw_loss, best=3.7410, patience=1/50
Epoch 97: train_balanced=2.0736, train_raw=3.8919, masked=0.0007, jigsaw_acc=0.233, val_balanced=1.9255, val_raw=3.7575, monitor=raw_loss, best=3.7410, patience=2/50
Epoch 98: train_balanced=2.0927, train_raw=3.8730, masked=0.0006, jigsaw_acc=0.237, val_balanced=1.9726, val_raw=3.7391, monitor=raw_loss, best=3.7391, patience=0/50
Epoch 99: train_balanced=2.0777, train_raw=3.8710, masked=0.0006, jigsaw_acc=0.237, val_balanced=1.9887, val_raw=3.7423, monitor=raw_loss, best=3.7391, patience=1/50
Epoch 100: train_balanced=2.0918, train_raw=3.8730, masked=0.0006, jigsaw_acc=0.238, val_balanced=2.0936, val_raw=3.7346, monitor=raw_loss, best=3.7346, patience=0/50
Epoch 101: train_balanced=2.1017, train_raw=3.8726, masked=0.0006, jigsaw_acc=0.237, val_balanced=1.9886, val_raw=3.7314, monitor=raw_loss, best=3.7314, patience=0/50
Epoch 102: train_balanced=2.0889, train_raw=3.8683, masked=0.0006, jigsaw_acc=0.238, val_balanced=2.0735, val_raw=3.7556, monitor=raw_loss, best=3.7314, patience=1/50
Epoch 103: train_balanced=2.0926, train_raw=3.8664, masked=0.0006, jigsaw_acc=0.239, val_balanced=2.0066, val_raw=3.7255, monitor=raw_loss, best=3.7255, patience=0/50
