row_index,shape_corr_excl_water_edta
1059,0.09643431322338528
1060,0.2818763641366119
1061,0.22890875700264204
1062,0.2707724388834367
1063,0.29133855499149364
1064,0.35686341266190436
1065,0.3023811841654165
1066,0.27003102945951385
1067,0.33942266248596553
1068,0.08839639424161927
1069,0.08839639424161987
1070,0.36475645222231795
1071,0.30973247290648687
1072,0.3308184602137641
1073,0.3336666626897129
1074,0.2955095147084423
1075,0.317865635390134
1076,0.18171172358477025
1077,0.3516410278692852
1078,0.3404749263935413
1079,0.22834392737521356
1080,0.7964517396208826
1081,0.30366199025400054
1082,0.27807788582073395
1083,0.3302515644560014
1084,0.2990251556698265
1085,0.02387407878268465
1086,0.3053873176085663
1087,0.3268636881300536
1088,0.3689809737066733
1089,0.29087543774596425
1090,0.2922684159105522
1091,0.34966576537475397
1092,0.288480265988583
1093,0.2291610997962081
1094,0.29586543119140335
