row_index,n_missing_peaks,mahalanobis_dist,isolation_forest_score,lof_score,vote_count,shape_correlation_to_median
9448,22,1234.7609926999276,0.01867487234650811,1.3644252765170668,1,0.14824817935566936
9454,21,846.5429590679141,0.02482298430697505,1.1668745881821727,1,0.13737532946042064
9455,36,10286.99373730313,-0.06504822650600811,1.3023680506830568,1,0.03781510826182798
9456,25,429.07414524114796,-0.024430533391857745,2.252985210194911,1,0.07440915093968152
9459,6,167.43302712778367,-0.11980168681381548,3.5616896301589662,1,0.2165289780648403
9463,37,13285.86944465239,-0.04331529070202833,1.2760106760314236,1,0.044659940528804835
9506,37,13306.804995455886,-0.04144218303148467,1.301668038338223,1,0.041727731059069254
9467,42,13288.042069752659,-0.06959950620878613,1.1078453783748996,1,0.036110022412503474
9471,6,152.08685307555228,-0.09416747387341151,2.7776168512501456,1,0.21509798639417324
9473,37,13296.413706600588,-0.040932687950363034,1.0272611722212228,1,0.04315059389264588
9474,7,225.9914271617635,-0.08919139234391665,2.4510907685476817,1,0.20532077902759188
9485,5,174.08565129361168,-0.1151337789312038,2.6695256119066966,1,0.20270124542624052
9486,42,9586.56049587478,-0.09713490647324374,1.1918835562355747,1,0.08480927950239198
9488,37,13271.264865565532,-0.05718828982231755,0.986373343013683,1,0.05137225550689113
9490,42,13272.282375684425,-0.08010097799298516,0.9832352058527623,1,0.07122464519534179
9491,22,843.6284959043418,0.03562075020179456,1.089256093987728,1,0.13373899548465815
9492,20,684.2599917308052,0.017580652910129668,1.062881098837591,1,0.13987639045441674
9496,40,13248.115357250903,-0.05846619153309962,0.9896230996626025,1,0.06958038555291106
9497,41,4408.423580202968,-0.12431125486600186,1.7451122724730195,1,0.07102797196530075
9466,24,623.5138420169561,0.027246211429932665,1.3931248086417514,1,0.15032256849148184
14,36,384.8799007785008,0.026957958345507405,1.8129845098689075,1,0.04060640888205286
15,30,4684.059643956177,-0.10754700323809246,1.7547797510149388,1,0.03461662557020627
22,40,3308.210187496441,-0.11647470982273517,1.8189973813552303,1,0.030521115330874194
33,35,239.89926089295633,-0.08551771231151217,2.3853200414177818,1,0.055176816886192116
9606,37,13260.793957093567,-0.05217150641807583,0.9865727540009027,1,0.028991610264350178
9607,41,13253.262561429216,-0.06970654288503642,1.087799223640857,1,0.04351061408498284
9608,40,13273.400736648853,-0.05353539606356611,0.9831577597307035,1,0.055564911351764626
9609,44,13268.48862014321,-0.07250267086596535,0.9923051186145047,1,0.043957942913578504
9610,40,13258.323313828101,-0.05773299330790427,0.9890875861555635,1,0.05091549731046831
9611,39,8810.830559962826,-0.08850471478374894,1.637743834463627,1,0.0654878300844065
9612,41,13238.685511424566,-0.058581524267956486,0.9918953759136857,1,0.0742786122140856
9613,17,54.02391149103996,-0.03879335518074284,2.2056684717050064,1,0.6547584901612006
9557,45,11846.223022648295,-0.07946860255140653,1.1572561324663782,1,0.026333521873193374
9615,39,13248.562696107161,-0.0516639909181672,0.9920591045235281,1,0.061201622153948865
9618,38,13257.730308244933,-0.045026229819282226,0.992938803282437,1,0.06158330521775698
9619,41,13291.861703686085,-0.05987029995352977,1.1378535115694453,1,0.049903978653430055
9620,21,890.1531518076936,0.03701658165105404,1.1677728495346709,1,0.1591259447019127
9621,26,643.1985289094353,0.006292968858899961,1.1978315689647239,1,0.14024714713484673
9623,39,13239.79711616618,-0.05155559428100226,0.9973490033831064,1,0.043170279569259264
9625,46,379.49969912744734,-0.15412969417158423,5.0130157880503425,1,-0.008096805327445923
9627,41,12038.3275130708,-0.07282364497816757,0.9952374773868111,1,0.027209574031826594
9631,43,10723.311011788524,-0.08641878270107722,1.3677807596320783,1,0.05413533167318418
9632,22,365.9942136398481,-0.03788410027391598,1.9780405200695355,1,0.07662397367007256
9633,40,13258.753720309758,-0.0641295755804796,1.0001606570399417,1,0.07486584999865986
9636,37,13276.696921256827,-0.05336321962313728,0.991936309145078,1,0.046045322931148366
9614,38,13262.92595491015,-0.05061908981085217,1.0038051476655707,1,0.07113712139620874
9558,37,13265.724250294847,-0.04606683982888454,0.9811997142550538,1,0.04725427663277548
9560,46,13282.377868629836,-0.07822199724834328,1.3454687052051344,1,0.05032131558590711
